head_label,tail_label,head_name,tail_name,ans
AB14108,KG0926,保暖內刷毛蕾絲拼接長袖大學T衛衣上衣,抓破拉鍊腰鬆緊造型直筒牛仔褲,fit
AB14108,FA2324,保暖內刷毛蕾絲拼接長袖大學T衛衣上衣,溫暖條紋織花鬆緊修身針織喇叭褲,fit
AB14108,BA5850,保暖內刷毛蕾絲拼接長袖大學T衛衣上衣,牛仔休閒率性腰鬆緊刷色縮口長褲,wrong
AB14108,CA2201,保暖內刷毛蕾絲拼接長袖大學T衛衣上衣,質感純色調麻花針織心機開衩中長裙,fit
AB14116,BA5924,拼接格紋傘襬收腰荷葉袖針織長版上衣,質感水洗修身排釦高腰牛仔長褲,fit
AB14116,KG0933,拼接格紋傘襬收腰荷葉袖針織長版上衣,復古格紋配色毛呢打褶短褲裙,not_fit
AB14116,CA2185,拼接格紋傘襬收腰荷葉袖針織長版上衣,質感紋理豹紋印花壓褶皺皺布後鬆緊中長裙,not_fit
AB14116,BA5822,拼接格紋傘襬收腰荷葉袖針織長版上衣,俐落排釦綁帶打褶修身A字短褲,fit
AB14116,QA1106,拼接格紋傘襬收腰荷葉袖針織長版上衣,好動褲系列~街頭感大口袋縮口褲,wrong
AB14116,BA6003,拼接格紋傘襬收腰荷葉袖針織長版上衣,俐落質感排釦不易皺連身長褲(附腰帶),not_fit
AB14116,BA5864,拼接格紋傘襬收腰荷葉袖針織長版上衣,彈力特色腰頭造型口袋刷色九分喇叭牛仔褲,fit
AB14116,BA6027,拼接格紋傘襬收腰荷葉袖針織長版上衣,彈力溫暖內刷毛後腰鬆緊斜紋直筒褲,fit
AB14116,BA5569,拼接格紋傘襬收腰荷葉袖針織長版上衣,高腰修身彈力抽鬚牛仔窄管長褲,fit
AB14116,CA2212,拼接格紋傘襬收腰荷葉袖針織長版上衣,保暖磨毛修身毛排釦內裡褲A字短裙,not_fit
AB14116,KL0934,拼接格紋傘襬收腰荷葉袖針織長版上衣,率性水洗刷色抓破牛仔長褲,wrong
AB14116,KG1013,拼接格紋傘襬收腰荷葉袖針織長版上衣,高含棉素色舒適打褶直筒褲,fit
AB14116,BA6029,拼接格紋傘襬收腰荷葉袖針織長版上衣,彈力混色斜紋毛呢腰鬆緊直筒西裝褲/長褲,fit
AB14116,BA5741,拼接格紋傘襬收腰荷葉袖針織長版上衣,輕薄滑順修飾仿牛仔花苞綁帶寬褲,fit
AB14116,BA6022,拼接格紋傘襬收腰荷葉袖針織長版上衣,韓系高腰造型剪裁排釦設計刷色窄管牛仔褲,fit
AB14116,KG0952,拼接格紋傘襬收腰荷葉袖針織長版上衣,甜美浪漫配色腰鬆緊雪紡長裙,fit
AB14116,CA2083,拼接格紋傘襬收腰荷葉袖針織長版上衣,拼接撞色排釦摩登長裙,not_fit
AB14116,FA2359,拼接格紋傘襬收腰荷葉袖針織長版上衣,層次假兩件配色織紋側綁帶包芯紗A字裙,fit
AB14116,BA5828,拼接格紋傘襬收腰荷葉袖針織長版上衣,純色高腰顯瘦彈力加壓吸濕排汗窄管緊身長褲,fit
AB14116,CA2135,拼接格紋傘襬收腰荷葉袖針織長版上衣,格紋鈕扣不對稱內裡褲短裙,not_fit
AB14132,BA5939,保暖毛織感條紋拼接長袖上衣,微性感彈力含棉牛仔高腰收腹簍空腰頭造型緊身長褲,fit
AB14132,KG1016,保暖毛織感條紋拼接長袖上衣,放學趣運動縮口長褲,not_fit
AB14132,BA5881,保暖毛織感條紋拼接長袖上衣,質感皮革排釦口袋褲裙,fit
AB14132,BA5876,保暖毛織感條紋拼接長袖上衣,高含棉牛仔修身後腰鬆緊造型腰頭男友長褲,fit
AB14132,CA2072,保暖毛織感條紋拼接長袖上衣,雪紡簡約質感開衩後鬆緊長裙,fit
AB14132,CA2090,保暖毛織感條紋拼接長袖上衣,高含棉A字不規則魚尾拼接牛仔長裙,fit
AB14132,BA6014,保暖毛織感條紋拼接長袖上衣,保暖彈力高含棉燈芯絨坑條腰鬆緊哈倫長褲,fit
AB14132,CA2068,保暖毛織感條紋拼接長袖上衣,雪紡不對稱荷葉波浪裝飾後鬆緊中長裙,fit
AB14132,BA5825,保暖毛織感條紋拼接長袖上衣,高含棉牛仔修身高腰開衩短褲,fit
AB14132,KS0776,保暖毛織感條紋拼接長袖上衣,台灣製造．腰鬆緊抽繩棉質寬鬆運動直筒長褲,not_fit
AB14132,BA5870,保暖毛織感條紋拼接長袖上衣,視覺-5KG。纖彈力腰頭加壓收腹修身窄管牛仔長褲,fit
AB14132,BA5840,保暖毛織感條紋拼接長袖上衣,簡約知性立挺打褶造型西裝短褲．附質感皮帶,fit
AB14132,CA2206,保暖毛織感條紋拼接長袖上衣,質感光澤壓紋修身腰鬆緊傘擺長裙,fit
AB14132,CA2103,保暖毛織感條紋拼接長袖上衣,高含棉設計感開衩後鬆緊一片裙,fit
AB14132,BA6069,保暖毛織感條紋拼接長袖上衣,假兩件彈力牛仔抽鬚A字內搭褲裙,fit
AB14132,BA5921,保暖毛織感條紋拼接長袖上衣,高彈力含棉牛仔修身高腰收腹排釦抽鬚喇叭長褲,fit
AB14132,CA2117,保暖毛織感條紋拼接長袖上衣,古典質感格紋彈性A字開衩短裙褲裙,not_fit
AB14132,CA2102,保暖毛織感條紋拼接長袖上衣,唯美造型蕾絲腰帶後鬆緊A字短褲裙,fit
AB14132,QA1186,保暖毛織感條紋拼接長袖上衣,親子系列~純棉微笑刺繡口袋吊帶褲,fit
AB14132,KB1103,保暖毛織感條紋拼接長袖上衣,KITTY搖滾系列~純棉造型織帶口袋抓破牛仔短褲,fit
AB14134,BA5905,高含棉英文印花格紋拼接長袖上衣,休閒寬鬆綁帶腰鬆緊造型褲管長褲,fit
AB14134,KS0729,高含棉英文印花格紋拼接長袖上衣,台灣製造．高彈力造型口袋高腰運動貼腿褲,not_fit
AB14134,BA5900,高含棉英文印花格紋拼接長袖上衣,純色配色車線腰鬆緊縮口哈倫長褲,fit
AB14134,QA1101,高含棉英文印花格紋拼接長袖上衣,萬聖立體怪獸縮口長褲/超彈力褲,wrong
AB14134,BA5826,高含棉英文印花格紋拼接長袖上衣,學院風配色格紋打褶後鬆緊寬版長褲,fit
AB14134,CA2130,高含棉英文印花格紋拼接長袖上衣,質感綁帶滿版點點雪紡傘襬A字長裙,fit
AB14134,BA6022,高含棉英文印花格紋拼接長袖上衣,韓系高腰造型剪裁排釦設計刷色窄管牛仔褲,fit
AB14134,BA5857,高含棉英文印花格紋拼接長袖上衣,高含棉牛仔高腰刷破潑漆直筒男友長褲,fit
AB14134,MA0372,高含棉英文印花格紋拼接長袖上衣,台灣製輕量保暖升溫發熱孕婦褲/內搭褲,not_fit
AB14134,KB1117,高含棉英文印花格紋拼接長袖上衣,KITTY露營系列~純棉大口袋腰鬆緊綁帶中長裙,fit
AB14134,CA2086,高含棉英文印花格紋拼接長袖上衣,高含棉．微甜粉嫩後腰鬆緊A字褲裙,fit
AB14134,BA5847,高含棉英文印花格紋拼接長袖上衣,高含棉個性腰鬆緊縮口工裝長褲,fit
AB14134,CA2153,高含棉英文印花格紋拼接長袖上衣,純色綁帶後鬆緊傘擺A字長裙,fit
AB14134,BA5941,高含棉英文印花格紋拼接長袖上衣,高彈牛仔高腰收腹刷破鬚邊反折緊身長褲,fit
AB14134,BA5880,高含棉英文印花格紋拼接長袖上衣,質感修身造型琥珀D字腰帶寬版落地長褲,fit
AB14134,BA5846,高含棉英文印花格紋拼接長袖上衣,高含棉牛仔後鬆緊格紋口袋哈倫長褲,fit
AB14134,KS0792,高含棉英文印花格紋拼接長袖上衣,台灣製造．褲腳反光條拉鍊腰鬆緊運動長褲,not_fit
AB14134,FA2324,高含棉英文印花格紋拼接長袖上衣,溫暖條紋織花鬆緊修身針織喇叭褲,fit
AB14134,QA1169,高含棉英文印花格紋拼接長袖上衣,內刷毛加厚彈力內搭褲,wrong
AB14134,BA5807,高含棉英文印花格紋拼接長袖上衣,高含棉柔軟質感薄牛仔造型抽鬚長寬褲,fit
AB14141,CA2057,親膚保暖針織坑條拼接碎花荷葉長袖上衣,高含棉大口袋開衩牛仔長裙(附腰帶),fit
AB14141,CA2237,親膚保暖針織坑條拼接碎花荷葉長袖上衣,彈力光澤水波紋皮革A字短裙,not_fit
AB14141,CA2133,親膚保暖針織坑條拼接碎花荷葉長袖上衣,簡約後鬆緊千鳥細格抓皺造型A字裙,not_fit
AB14141,CA2183,親膚保暖針織坑條拼接碎花荷葉長袖上衣,臧芮軒。絨面光澤細百褶蛋糕層次長裙,fit
AB14141,QA1121,親膚保暖針織坑條拼接碎花荷葉長袖上衣,微笑羊毛磨毛休閒內搭褲,wrong
AB14141,KG0909,親膚保暖針織坑條拼接碎花荷葉長袖上衣,高含棉素色造型假口袋寬版長褲,fit
AB14141,CA2204,親膚保暖針織坑條拼接碎花荷葉長袖上衣,臧芮軒。質感滿版印花燈芯絨A字波浪傘襬中長裙,fit
AB14141,KS0749,親膚保暖針織坑條拼接碎花荷葉長袖上衣,防潑水腰鬆緊褲管羅紋拼接運動燈籠褲,not_fit
AB14141,FA2310,親膚保暖針織坑條拼接碎花荷葉長袖上衣,臧芮軒。溫暖針織羅紋條紋透紗長裙,not_fit
AB14141,KS0759,親膚保暖針織坑條拼接碎花荷葉長袖上衣,台灣製造．腰鬆緊寬褲管口袋短褲,not_fit
AB14141,KL1027,親膚保暖針織坑條拼接碎花荷葉長袖上衣,情侶系列-側邊織條口袋設計休閒褲,wrong
AB14141,CA2210,親膚保暖針織坑條拼接碎花荷葉長袖上衣,高含棉．前開衩抽鬚下襬造型口袋丹寧A字裙,fit
AB14141,CA2096,親膚保暖針織坑條拼接碎花荷葉長袖上衣,韓系優雅荷葉拼接印花魚尾裙,not_fit
AB14141,BA5868,親膚保暖針織坑條拼接碎花荷葉長袖上衣,視覺-5KG。修身高彈高腰收腹腰鬆緊窄管牛仔長褲,fit
AB14141,BA5833,親膚保暖針織坑條拼接碎花荷葉長袖上衣,高含棉．復古丹寧/牛仔高腰直筒小男友褲,fit
AB14141,BA5872,親膚保暖針織坑條拼接碎花荷葉長袖上衣,視覺-5KG。高彈修身高腰收腹腰鬆緊牛仔窄管長褲,fit
AB14141,BA6030,親膚保暖針織坑條拼接碎花荷葉長袖上衣,保暖絨毛光澤感修身腰鬆緊長寬褲,not_fit
AB14141,BA6035,親膚保暖針織坑條拼接碎花荷葉長袖上衣,濃郁苦甜巧克力絨面光澤坑條寬褲,fit
AB14141,BA5905,親膚保暖針織坑條拼接碎花荷葉長袖上衣,休閒寬鬆綁帶腰鬆緊造型褲管長褲,fit
AB14141,BA5886,親膚保暖針織坑條拼接碎花荷葉長袖上衣,彈力高腰排釦造型寬腰頭修身牛仔抽鬚窄管褲,fit
AB14160,BA5933,台灣製造。含棉草寫英字印花燈籠長袖上衣,純色質感修身壓褶A字中長皮革裙,fit
AB14160,CA2209,台灣製造。含棉草寫英字印花燈籠長袖上衣,法式浪漫小碎花燈芯絨後開衩中長裙,fit
AB14160,CA2157,台灣製造。含棉草寫英字印花燈籠長袖上衣,全鬆緊腰頭知性斜條網紗長裙,fit
AB14160,KL0932,台灣製造。含棉草寫英字印花燈籠長袖上衣,紳士格紋縮口休閒褲,wrong
AB14160,CA2219,台灣製造。含棉草寫英字印花燈籠長袖上衣,優雅層次配色腰鬆緊A字壓褶裙,fit
AB14160,BA5897,台灣製造。含棉草寫英字印花燈籠長袖上衣,純色高彈力英倫風腰鬆緊刷破窄管長褲,fit
AB14160,QA1185,台灣製造。含棉草寫英字印花燈籠長袖上衣,餅乾格造型車縫彈力好動褲/長褲,wrong
AB14160,CA2129,台灣製造。含棉草寫英字印花燈籠長袖上衣,質感仿麂皮修身後鬆緊傘擺長裙,fit
AB14160,BA5962,台灣製造。含棉草寫英字印花燈籠長袖上衣,高含棉牛仔修身開衩吊帶落地長寬褲,fit
AB14160,CA2251,台灣製造。含棉草寫英字印花燈籠長袖上衣,優雅燈芯絨不規則設計鬆緊魚尾裙,fit
AB14160,KG0956,台灣製造。含棉草寫英字印花燈籠長袖上衣,毛呢格紋配色腰鬆緊反折直筒褲,fit
AB14160,BA6037,台灣製造。含棉草寫英字印花燈籠長袖上衣,修長比例．保暖燈心絨鬆緊直筒褲,fit
AB14160,BA5869,台灣製造。含棉草寫英字印花燈籠長袖上衣,視覺-5KG。名模高挑彈力小喇叭牛仔長褲,fit
AB14160,KB1113,台灣製造。含棉草寫英字印花燈籠長袖上衣,KITTY露營系列~刷破水洗不收邊褲管丹寧印圖吊帶褲,fit
AB14160,BA6011,台灣製造。含棉草寫英字印花燈籠長袖上衣,純色挺版修身剪裁毛呢五分短褲(附皮帶小腰包),fit
AB14160,QA1128,台灣製造。含棉草寫英字印花燈籠長袖上衣,造型口袋壓紋縮口好動褲/長褲,wrong
AB14160,KG0988,台灣製造。含棉草寫英字印花燈籠長袖上衣,台灣製造．素色西裝布紋後腰鬆緊抽繩哈倫褲,fit
AB14160,CA2109,台灣製造。含棉草寫英字印花燈籠長袖上衣,滿版立體鏤空雕花蕾絲腰鬆緊傘襬短裙,not_fit
AB14160,CA2175,台灣製造。含棉草寫英字印花燈籠長袖上衣,配色格紋後鬆緊內裡傘擺長裙,fit
AB14160,CA2255,台灣製造。含棉草寫英字印花燈籠長袖上衣,韓系質感皮革後開衩窄裙,fit
AB14166,BA6022,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,韓系高腰造型剪裁排釦設計刷色窄管牛仔褲,fit
AB14166,BA5964,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,高含棉牛仔抽鬚反褶吊帶落地長褲,fit
AB14166,BA5891,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,純色高含棉英倫風口袋寬版老爺長褲,fit
AB14166,CA2175,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,配色格紋後鬆緊內裡傘擺長裙,fit
AB14166,KS0729,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,台灣製造．高彈力造型口袋高腰運動貼腿褲,not_fit
AB14166,BA5847,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,高含棉個性腰鬆緊縮口工裝長褲,fit
AB14166,BA5983,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,知性圓領打褶不易皺微奢光澤俐落連身長褲,not_fit
AB14166,KG0929,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,皮革造形抽繩腰鬆緊纖瘦長褲,fit
AB14166,CA2131,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,細緻蕾絲拼接抓皺雪紡層次腰鬆緊蛋糕裙,fit
AB14166,CA2198,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,高棉量．造型釦帶層次拼接後開衩A字長裙,fit
AB14166,CA2114,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,小性感假兩件側開衩高腰鬆緊短褲裙,not_fit
AB14166,BA5977,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,微彈磨毛斜紋彈性鬆緊腰頭長褲,fit
AB14166,MA0361,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,魔術360~簡約口袋彈力牛仔孕婦褲/牛仔褲,fit
AB14166,BA5853,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,高含棉街頭風牛仔腰鬆緊織帶造型哈倫長褲,fit
AB14166,BA5859,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,立體剪裁抽繩鬆緊棉質丹寧/牛仔男友褲,fit
AB14166,BA5877,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,高彈修身纖細開衩抽鬚喇叭九分牛仔褲,fit
AB14166,BA6029,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,彈力混色斜紋毛呢腰鬆緊直筒西裝褲/長褲,fit
AB14166,BA6012,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,保暖純色磨毛修身口袋吊帶寬長褲,fit
AB14166,BA5905,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,休閒寬鬆綁帶腰鬆緊造型褲管長褲,fit
AB14166,BA5832,台灣製造．貓咪印圖落肩長袖磨毛棉T/上衣,高含棉造型壓褶裝飾抽鬚牛仔長寬褲,fit
AB14170,CA2155,假兩件．不對稱層次扭結設計條紋拼接上衣,氣質開衩層次百褶拼接後鬆緊A字裙,fit
AB14170,BA6018,假兩件．不對稱層次扭結設計條紋拼接上衣,韓系簡約造型腰頭打褶直筒寬褲,fit
AB14170,MA0366,假兩件．不對稱層次扭結設計條紋拼接上衣,魔術360~壓紋彈力寬版孕婦褲/孕婦寬褲,fit
AB14170,BA5923,假兩件．不對稱層次扭結設計條紋拼接上衣,含棉牛仔修身高腰雙排釦收腹直筒長褲,fit
AB14170,KG0888,假兩件．不對稱層次扭結設計條紋拼接上衣,運動縮口長褲,not_fit
AB14170,KL0932,假兩件．不對稱層次扭結設計條紋拼接上衣,紳士格紋縮口休閒褲,wrong
AB14170,BA5978,假兩件．不對稱層次扭結設計條紋拼接上衣,牛仔彈力修身造型腰頭後鬆緊男友長褲,fit
AB14170,BA5949,假兩件．不對稱層次扭結設計條紋拼接上衣,韓系彈力造型腰頭雙釦設計刷色窄管牛仔褲,fit
AB14170,CA2154,假兩件．不對稱層次扭結設計條紋拼接上衣,溫暖純色毛呢層次剪接排釦A字裙,not_fit
AB14170,BA5960,假兩件．不對稱層次扭結設計條紋拼接上衣,高含棉寬鬆修飾縮口哈倫長褲,fit
AB14170,CA2219,假兩件．不對稱層次扭結設計條紋拼接上衣,優雅層次配色腰鬆緊A字壓褶裙,not_fit
AB14170,CA2237,假兩件．不對稱層次扭結設計條紋拼接上衣,彈力光澤水波紋皮革A字短裙,not_fit
AB14170,BA5937,假兩件．不對稱層次扭結設計條紋拼接上衣,彈力高腰造型排釦腰頭緊身牛仔長褲,fit
AB14170,BA5815,假兩件．不對稱層次扭結設計條紋拼接上衣,質感俐落條紋西裝背心連身褲裙,not_fit
AB14170,BA5974,假兩件．不對稱層次扭結設計條紋拼接上衣,大口袋抽繩鬆緊丹寧/牛仔男友褲,fit
AB14170,BA5866,假兩件．不對稱層次扭結設計條紋拼接上衣,純色高含棉修身立體打褶哈倫長褲,fit
AB14170,KS0776,假兩件．不對稱層次扭結設計條紋拼接上衣,台灣製造．腰鬆緊抽繩棉質寬鬆運動直筒長褲,fit
AB14170,BA6008,假兩件．不對稱層次扭結設計條紋拼接上衣,臧芮軒。配色條紋荷葉鬆緊腰毛紗寬褲,not_fit
AB14170,KS0788,假兩件．不對稱層次扭結設計條紋拼接上衣,台灣製造．彈力腰鬆緊褲腳抽繩運動長褲,fit
AB14170,CA2170,假兩件．不對稱層次扭結設計條紋拼接上衣,臧芮軒。古典質感格紋金屬珍珠排釦A字短裙,not_fit
AB14172,CA2208,休閒配色拼接長袖上衣,質感面磨毛造型腰頭A字短裙,not_fit
AB14172,BA6037,休閒配色拼接長袖上衣,修長比例．保暖燈心絨鬆緊直筒褲,fit
AB14172,BA5959,休閒配色拼接長袖上衣,牛仔彈力修身排釦高腰收腹直筒長褲,fit
AB14172,KS0775,休閒配色拼接長袖上衣,防潑水造型織帶腰頭拼接金屬拉鍊口袋運動長褲,fit
AB14172,BA6000,休閒配色拼接長袖上衣,修長腿型！造型釦帶簡約質感直筒落地褲,fit
AB14172,BA5989,休閒配色拼接長袖上衣,保暖毛呢拼接配色格紋長寬褲,fit
AB14172,BA6005,休閒配色拼接長袖上衣,保暖純色磨毛傘擺造型腰頭內裡短褲,fit
AB14172,BA5812,休閒配色拼接長袖上衣,純色不易皺後鬆緊裝飾釦九分寬褲,fit
AB14172,CA2167,休閒配色拼接長袖上衣,彈力絲絨外罩漸層網紗腰鬆緊百褶裙,not_fit
AB14172,CA2235,休閒配色拼接長袖上衣,優雅滿版個性印花傘襬蛋糕長裙,not_fit
AB14172,CA2085,休閒配色拼接長袖上衣,純色透氣針織腰鬆緊木耳邊A字短裙,not_fit
AB14172,BA5836,休閒配色拼接長袖上衣,柔軟質感天絲棉丹寧落地大寬褲,fit
AB14172,BA6033,休閒配色拼接長袖上衣,保暖內磨毛收腹寬版剪接鬆緊腰頭彈力窄管褲,fit
AB14172,BA6027,休閒配色拼接長袖上衣,彈力溫暖內刷毛後腰鬆緊斜紋直筒褲,fit
AB14172,QA1173,休閒配色拼接長袖上衣,好穿好動百搭純色超彈力褲/長褲,wrong
AB14172,MA0362,休閒配色拼接長袖上衣,魔術360~純棉雙口袋孕婦褲,fit
AB14172,BA6075,休閒配色拼接長袖上衣,造型袋蓋排釦裙片後腰鬆緊褲裙,not_fit
AB14172,CA2247,休閒配色拼接長袖上衣,優雅氣質花卉麂皮印花魚尾裙,not_fit
AB14172,BA5625,休閒配色拼接長袖上衣,高含棉．率性抓破後腰鬆緊復古小喇叭丹寧/牛仔褲,fit
AB14172,KS0756,休閒配色拼接長袖上衣,台灣製造．造型褲管拉鍊腰鬆緊抽繩運動長褲,fit
AB14176,QA1152,假兩件前短後長立體針織長袖上衣,後開衩率性抽鬚彈力牛仔褲,wrong
AB14176,BA5876,假兩件前短後長立體針織長袖上衣,高含棉牛仔修身後腰鬆緊造型腰頭男友長褲,fit
AB14176,CA2199,假兩件前短後長立體針織長袖上衣,迷人豹紋印花厚雪紡腰鬆緊蛋糕裙,not_fit
AB14176,MA0362,假兩件前短後長立體針織長袖上衣,魔術360~純棉雙口袋孕婦褲,fit
AB14176,KG1013,假兩件前短後長立體針織長袖上衣,高含棉素色舒適打褶直筒褲,fit
AB14176,KB1119,假兩件前短後長立體針織長袖上衣,KITTY露營系列~純棉後腰鬆緊翻蓋大口袋短裙,not_fit
AB14176,CA2161,假兩件前短後長立體針織長袖上衣,質感厚雪紡不易皺交衩撞色A字裙,not_fit
AB14176,BA5866,假兩件前短後長立體針織長袖上衣,純色高含棉修身立體打褶哈倫長褲,fit
AB14176,BA5884,假兩件前短後長立體針織長袖上衣,高含棉高腰抽鬚刷破反褶長寬褲,fit
AB14176,KG1003,假兩件前短後長立體針織長袖上衣,純色造型口袋後開衩中長裙,fit
AB14176,KS0754,假兩件前短後長立體針織長袖上衣,台灣製造．英文印花腰鬆緊縮口褲管運動長褲,fit
AB14176,KL0938,假兩件前短後長立體針織長袖上衣,純棉水洗刷色鬆緊腰頭主廚褲,wrong
AB14176,QA1104,假兩件前短後長立體針織長袖上衣,兔子口袋彈力好動褲/長褲,wrong
AB14176,BA5837,假兩件前短後長立體針織長袖上衣,肩帶可拆！街頭復古高含棉牛仔/丹寧吊帶短褲,not_fit
AB14176,BA5868,假兩件前短後長立體針織長袖上衣,視覺-5KG。修身高彈高腰收腹腰鬆緊窄管牛仔長褲,fit
AB14176,CA2099,假兩件前短後長立體針織長袖上衣,滿版花卉後鬆緊雪紡打褶A字裙,not_fit
AB14176,BA5935,假兩件前短後長立體針織長袖上衣,質感美型纖細小喇叭長褲,fit
AB14176,CA2237,假兩件前短後長立體針織長袖上衣,彈力光澤水波紋皮革A字短裙,not_fit
AB14176,KS0785,假兩件前短後長立體針織長袖上衣,台灣製造．褲管網布拼接加寬腰頭假兩件運動褲裙,not_fit
AB14176,MA0365,假兩件前短後長立體針織長袖上衣,魔術360~坑條壓紋休閒孕婦寬褲/孕婦褲,fit
AB14179,BA5829,暖感毛呢V領開衩針織假兩件毛衣,純色高腰彈力口袋吸濕排汗窄管緊身長褲,not_fit
AB14179,BA5871,暖感毛呢V領開衩針織假兩件毛衣,視覺-5KG。高彈加壓纖腰翹臀窄管褲,fit
AB14179,KG0926,暖感毛呢V領開衩針織假兩件毛衣,抓破拉鍊腰鬆緊造型直筒牛仔褲,fit
AB14179,BA6000,暖感毛呢V領開衩針織假兩件毛衣,修長腿型！造型釦帶簡約質感直筒落地褲,fit
AB14179,KG0990,暖感毛呢V領開衩針織假兩件毛衣,台灣製造．內磨毛彈性保暖袋發熱褲,not_fit
AB14179,CA2234,暖感毛呢V領開衩針織假兩件毛衣,滿版圓點後鬆緊拉鍊內裡傘擺長裙,fit
AB14179,CA2089,暖感毛呢V領開衩針織假兩件毛衣,質感仙氣鬆緊百褶荷葉雪紡蛋糕裙,not_fit
AB14179,CA2099,暖感毛呢V領開衩針織假兩件毛衣,滿版花卉後鬆緊雪紡打褶A字裙,not_fit
AB14179,QA1159,暖感毛呢V領開衩針織假兩件毛衣,質感雙口袋高彈力純棉長褲,wrong
AB14179,BA5980,暖感毛呢V領開衩針織假兩件毛衣,保暖內刷毛彈力腰鬆緊配色壓線緊身內搭長褲,fit
AB14179,BA5848,暖感毛呢V領開衩針織假兩件毛衣,純色高含棉修身鬆緊腰綁帶哈倫長褲,fit
AB14179,KS0786,暖感毛呢V領開衩針織假兩件毛衣,台灣製造．彈力造型口袋褲腳拉鍊運動貼腿褲,not_fit
AB14179,QA1190,暖感毛呢V領開衩針織假兩件毛衣,續熱保暖抗菌消臭輕磨毛超彈力褲,wrong
AB14179,BA5847,暖感毛呢V領開衩針織假兩件毛衣,高含棉個性腰鬆緊縮口工裝長褲,fit
AB14179,QA1110,暖感毛呢V領開衩針織假兩件毛衣,童趣感純棉好動縮口褲,wrong
AB14179,BA5930,暖感毛呢V領開衩針織假兩件毛衣,英倫風配色格紋後鬆緊寬長褲,fit
AB14179,CA2203,暖感毛呢V領開衩針織假兩件毛衣,滿版小碎花層次荷葉鬆緊傘襬A字長裙(厚絨內裡),fit
AB14179,MA0366,暖感毛呢V領開衩針織假兩件毛衣,魔術360~壓紋彈力寬版孕婦褲/孕婦寬褲,fit
AB14179,KL0935,暖感毛呢V領開衩針織假兩件毛衣,側邊織條設計水洗牛仔長褲,wrong
AB14179,BA5882,暖感毛呢V領開衩針織假兩件毛衣,小復古男友風後鬆緊丹寧/牛仔寬褲．附編織皮帶,fit
AB14180,BA6020,純色立體織紋大圓領長袖上衣,質感俐落不易皺直筒寬版西裝長褲,fit
AB14180,BA6029,純色立體織紋大圓領長袖上衣,彈力混色斜紋毛呢腰鬆緊直筒西裝褲/長褲,fit
AB14180,BA5881,純色立體織紋大圓領長袖上衣,質感皮革排釦口袋褲裙,fit
AB14180,KS0776,純色立體織紋大圓領長袖上衣,台灣製造．腰鬆緊抽繩棉質寬鬆運動直筒長褲,fit
AB14180,BA5772,純色立體織紋大圓領長袖上衣,2WAY領！高含棉收腰鬆緊喇叭寬袖連身短褲,not_fit
AB14180,CA2150,純色立體織紋大圓領長袖上衣,棉質跳色車線開衩抽鬚下襬牛仔中長裙,fit
AB14180,BA5909,純色立體織紋大圓領長袖上衣,簡約質感皮革打褶內裡短褲,fit
AB14180,KS0759,純色立體織紋大圓領長袖上衣,台灣製造．腰鬆緊寬褲管口袋短褲,not_fit
AB14180,BA5875,純色立體織紋大圓領長袖上衣,純色質感不易皺後鬆緊修身短褲,fit
AB14180,CA2099,純色立體織紋大圓領長袖上衣,滿版花卉後鬆緊雪紡打褶A字裙,fit
AB14180,BA5832,純色立體織紋大圓領長袖上衣,高含棉造型壓褶裝飾抽鬚牛仔長寬褲,fit
AB14180,CA2057,純色立體織紋大圓領長袖上衣,高含棉大口袋開衩牛仔長裙(附腰帶),fit
AB14180,KG0911,純色立體織紋大圓領長袖上衣,純色棉質腰鬆緊抽繩不收邊寬褲,fit
AB14180,KG0956,純色立體織紋大圓領長袖上衣,毛呢格紋配色腰鬆緊反折直筒褲,fit
AB14180,CA2200,純色立體織紋大圓領長袖上衣,浪漫修身腰鬆緊包臀魚尾中長裙,fit
AB14180,BA5874,純色立體織紋大圓領長袖上衣,純色後鬆緊口袋側開衩拼接壓褶寬褲,fit
AB14180,KL1004,純色立體織紋大圓領長袖上衣,簡約美式印花鬆緊縮口休閒褲,wrong
AB14180,BA5960,純色立體織紋大圓領長袖上衣,高含棉寬鬆修飾縮口哈倫長褲,fit
