head_label,tail_label,head_name,tail_name,ans
AB15338,BA6170,台灣製造．純棉復古照片印圖短袖上衣,雲朵自訂款-不對稱反折腰頭五分牛仔褲,fit
AB15338,CA2322,台灣製造．純棉復古照片印圖短袖上衣,質感造型翻蓋口袋A-LINE中長裙,fit
AB15338,BA6237,台灣製造．純棉復古照片印圖短袖上衣,修身剪裁打褶不易皺直筒西裝褲,fit
AB15338,BA6262,台灣製造．純棉復古照片印圖短袖上衣,觸膚涼感格紋腰鬆緊抽繩縮口長寬褲,fit
AB15338,CA2313,台灣製造．純棉復古照片印圖短袖上衣,鏤空蕾絲腰鬆緊A-LINE長裙,fit
AB15338,BA6342,台灣製造．純棉復古照片印圖短袖上衣,自然刷色拼接口袋鬚邊丹寧九分牛仔褲,fit
AB15338,KG1106,台灣製造．純棉復古照片印圖短袖上衣,不易皺配色線條英文刺繡短裙,fit
AB15338,BA6151,台灣製造．純棉復古照片印圖短袖上衣,不易皺腰後鬆緊A字短褲(附腰帶),fit
AB15338,BA6383,台灣製造．純棉復古照片印圖短袖上衣,韓系彈力造型腰頭雙釦設計窄管牛仔褲,fit
AB15338,CA2398,台灣製造．純棉復古照片印圖短袖上衣,碎花輕柔雪紡彈性內裡腰鬆緊長裙,fit
AB15338,BA6242,台灣製造．純棉復古照片印圖短袖上衣,側開衩設計綴釦飾不易皺A字裙/褲裙,fit
AB15338,BA6266,台灣製造．純棉復古照片印圖短袖上衣,高腰打褶不對稱腰頭西裝褲,fit
AB15358,BA6092,台灣製造。長版字母刺繡不規則抽皺上衣,高含棉釦環腰帶直筒中腰牛仔落地寬褲,fit
AB15358,BA6107,台灣製造。長版字母刺繡不規則抽皺上衣,高含棉假兩件牛仔鬆緊腰內搭褲裙,fit
AB15358,CA2283,台灣製造。長版字母刺繡不規則抽皺上衣,鏤空蕾絲後腰鬆緊開衩及膝窄裙,fit
AB15358,CA2293,台灣製造。長版字母刺繡不規則抽皺上衣,純色高含棉後鬆緊側開衩長窄裙,fit
AB15358,BA6145,台灣製造。長版字母刺繡不規則抽皺上衣,涼感彈性不易皺連身長褲(附綁帶),not_fit
AB15358,BA6312,台灣製造。長版字母刺繡不規則抽皺上衣,高含棉修身高腰造型腰頭反摺牛仔短褲,fit
AB15358,BA6149,台灣製造。長版字母刺繡不規則抽皺上衣,高含棉後腰鬆緊高腰打褶附釦環腰帶長褲,fit
AB15358,CA2392,台灣製造。長版字母刺繡不規則抽皺上衣,透膚紋理腰鬆緊紗裙長裙,fit
AB15358,BA6098,台灣製造。長版字母刺繡不規則抽皺上衣,丹寧造型口袋全腰鬆緊小直筒褲,fit
AB15358,BA6148,台灣製造。長版字母刺繡不規則抽皺上衣,涼爽雪紡直條紋後鬆緊七分寬長褲,fit
AB15358,CA2284,台灣製造。長版字母刺繡不規則抽皺上衣,壓紋口袋腰鬆緊內裡傘擺A字長裙,fit
AB15358,BA6134,台灣製造。長版字母刺繡不規則抽皺上衣,視覺-5KG．清涼關係學涼感超彈布高腰鬆緊塑腹窄管褲,fit
AB15358,CA2280,台灣製造。長版字母刺繡不規則抽皺上衣,滿版印花側綁帶雪紡短裙,fit
AB15358,BA6253,台灣製造。長版字母刺繡不規則抽皺上衣,輕正裝純色全腰鬆緊內側開衩長褲,fit
AB15358,BA6189,台灣製造。長版字母刺繡不規則抽皺上衣,點點印花腰鬆緊口袋涼感寬褲,fit
AB15358,BA6242,台灣製造。長版字母刺繡不規則抽皺上衣,側開衩設計綴釦飾不易皺A字裙/褲裙,fit
AB15358,BA6225,台灣製造。長版字母刺繡不規則抽皺上衣,彈力牛仔高腰不對稱造型抽鬚短褲,fit
AB15358,BA6093,台灣製造。長版字母刺繡不規則抽皺上衣,質感刷色纖腿丹寧牛仔褲(附皮帶),fit
AB15358,CA2330,台灣製造。長版字母刺繡不規則抽皺上衣,高含棉率性斜排釦前開衩斜紋長裙,fit
AB15358,BA6151,台灣製造。長版字母刺繡不規則抽皺上衣,不易皺腰後鬆緊A字短褲(附腰帶),fit
AB15362,BA6135,台灣製造。高含棉英字色塊印花T恤,視覺-5KG．清涼關係學涼感超彈布纖腰美型七分褲,fit
AB15362,KS0807,台灣製造。高含棉英字色塊印花T恤,台灣製拼接網布束褲/瑜珈褲,fit
AB15362,CA2356,台灣製造。高含棉英字色塊印花T恤,撞色拼接側拉鍊A字剪裁纖瘦中長裙,fit
AB15362,CA2301,台灣製造。高含棉英字色塊印花T恤,輕薄飄逸葉片印花鬆緊腰長裙,fit
AB15362,BA6318,台灣製造。高含棉英字色塊印花T恤,修身剪裁高彈力薄牛仔八分窄管褲,fit
AB15362,CA2277,台灣製造。高含棉英字色塊印花T恤,高含棉雙排釦腰鬆緊附綁帶A字裙,fit
AB15362,BA6214,台灣製造。高含棉英字色塊印花T恤,高腰造型釦帶修身彈力牛仔喇叭褲,fit
AB15362,BA6342,台灣製造。高含棉英字色塊印花T恤,自然刷色拼接口袋鬚邊丹寧九分牛仔褲,fit
AB15362,BA6218,台灣製造。高含棉英字色塊印花T恤,彈力雙釦水洗窄管抽鬚纖腿牛仔褲,fit
AB15362,BA6114,台灣製造。高含棉英字色塊印花T恤,涼爽滿版印花綁帶腰鬆緊落地寬長褲,fit
AB15362,BA6386,台灣製造。高含棉英字色塊印花T恤,夏日滿版樹葉印花高腰寬版七分褲,fit
AB15362,CA2308,台灣製造。高含棉英字色塊印花T恤,蕾絲拼接燒花點點腰鬆緊蛋糕裙,fit
AB15362,BA6219,台灣製造。高含棉英字色塊印花T恤,清涼關係學．涼感超彈布修身口袋抽繩純色哈倫褲,fit
AB15362,BA6366,台灣製造。高含棉英字色塊印花T恤,涼感造型口袋高含棉A字短褲(附皮帶),fit
AB15362,CA2317,台灣製造。高含棉英字色塊印花T恤,復古典雅格紋配色A字傘襬長裙,fit
AB15362,CA2320,台灣製造。高含棉英字色塊印花T恤,簡約純色涼感不易皺開衩合身裙,fit
AB15362,BA6167,台灣製造。高含棉英字色塊印花T恤,高腰不對稱牛仔落地寬褲,fit
AB15362,BA6363,台灣製造。高含棉英字色塊印花T恤,質感OL純色造型口袋打褶短褲,fit
AB15362,CA2243,台灣製造。高含棉英字色塊印花T恤,純色高含棉牛仔高腰不收邊A字中低腰短裙,fit
AB15362,CA2267,台灣製造。高含棉英字色塊印花T恤,氣質緞面A字長裙,fit
AB15413,BA6383,台灣製造．高含棉萌犬T恤/上衣,韓系彈力造型腰頭雙釦設計窄管牛仔褲,fit
AB15413,BA6245,台灣製造．高含棉萌犬T恤/上衣,質感刺繡涼爽平口連身長褲(附腰帶),fit
AB15413,BA6293,台灣製造．高含棉萌犬T恤/上衣,純色造型縮口腰鬆緊抽繩哈倫長褲,fit
AB15413,BA6262,台灣製造．高含棉萌犬T恤/上衣,觸膚涼感格紋腰鬆緊抽繩縮口長寬褲,fit
AB15413,CA2305,台灣製造．高含棉萌犬T恤/上衣,純色高含棉高腰後鬆緊抽鬚傘擺長裙,fit
AB15413,BA6126,台灣製造．高含棉萌犬T恤/上衣,撞色造型口袋千鳥格鬆緊休閒褲,fit
AB15413,BA6209,台灣製造．高含棉萌犬T恤/上衣,質感高腰打褶排釦格紋寬版短褲,fit
AB15413,BA6227,台灣製造．高含棉萌犬T恤/上衣,彈力高腰割破刷色抽鬚牛仔窄管長褲,fit
AB15413,CA2376,台灣製造．高含棉萌犬T恤/上衣,優雅不對稱荷葉裙襬不易皺魚尾裙,fit
AB15413,CA2374,台灣製造．高含棉萌犬T恤/上衣,高含棉高腰收腹排釦褲型內裡彈力牛仔短裙,fit
AB15413,CA2314,台灣製造．高含棉萌犬T恤/上衣,壓皺紋理後腰鬆緊蛋糕魚尾長裙,fit
AB15413,CA2323,台灣製造．高含棉萌犬T恤/上衣,高含棉牛仔高腰割破抽鬚A字短裙,fit
AB15413,BA6158,台灣製造．高含棉萌犬T恤/上衣,打摺造型口袋A字修身水洗牛仔短褲,fit
AB15413,CA2270,台灣製造．高含棉萌犬T恤/上衣,高含棉修身側開衩A字牛仔裙,fit
AB15413,BA6194,台灣製造．高含棉萌犬T恤/上衣,清涼關係學．涼感全腰鬆緊反褶彈力斜紋短褲,fit
AB15413,CA2260,台灣製造．高含棉萌犬T恤/上衣,高含棉高腰後鬆緊排釦造型Ａ字裙,fit
AB15413,BA6166,台灣製造．高含棉萌犬T恤/上衣,簡約修身純色不易皺西裝褲,fit
AB15413,KG1092,台灣製造．高含棉萌犬T恤/上衣,風格人物 焦凡凡．腰頭打褶落地小喇叭寬褲,fit
AB15413,BA6297,台灣製造．高含棉萌犬T恤/上衣,涼爽棉麻直條紋腰鬆緊九分寬褲,fit
AB15413,BA6320,台灣製造．高含棉萌犬T恤/上衣,純色高腰收腹排釦腰頭造型反摺短褲,fit
AB15415,CA2285,多色含棉V領修身短袖T恤/上衣,A字側邊開衩褲裡牛仔裙,fit
AB15415,BA6221,多色含棉V領修身短袖T恤/上衣,全腰鬆緊口袋壓線修身水洗牛仔褲,fit
AB15415,BA6474,多色含棉V領修身短袖T恤/上衣,率性排釦褲口抓破抽鬚牛仔短褲,fit
AB15415,BA6241,多色含棉V領修身短袖T恤/上衣,韓系造型袋蓋琥珀排釦短褲,fit
AB15415,CA2330,多色含棉V領修身短袖T恤/上衣,高含棉率性斜排釦前開衩斜紋長裙,fit
AB15415,CA2302,多色含棉V領修身短袖T恤/上衣,清涼關係學．涼感實搭腰鬆緊Ａ字裙(褲型內裡),fit
AB15415,CA2260,多色含棉V領修身短袖T恤/上衣,高含棉高腰後鬆緊排釦造型Ａ字裙,fit
AB15415,CA2257,多色含棉V領修身短袖T恤/上衣,不對稱牛仔A字裙,fit
AB15415,CA2415,多色含棉V領修身短袖T恤/上衣,高含棉OL排釦彈性腰短裙．有內裡,fit
AB15415,CA2288,多色含棉V領修身短袖T恤/上衣,甜美浪漫點點飄逸A字傘襬長裙,fit
AB15415,CA2389,多色含棉V領修身短袖T恤/上衣,圓點普普風蛋糕A字傘襬長裙,fit
AB15415,CA2378,多色含棉V領修身短袖T恤/上衣,前開衩不收邊拼接高腰牛仔中長裙,fit
AB15415,CA2411,多色含棉V領修身短袖T恤/上衣,滿版小圓點高腰鬆緊層次內裡蛋糕裙,fit
AB15415,BA6270,多色含棉V領修身短袖T恤/上衣,高含棉滿版印花後鬆緊綁帶寬版短褲,fit
AB15415,BA6156,多色含棉V領修身短袖T恤/上衣,純色質感腰部側腰綁帶A-LINE短褲,fit
AB15415,BA6199,多色含棉V領修身短袖T恤/上衣,拼色抽鬚牛仔長寬褲,fit
AB15415,BA6147,多色含棉V領修身短袖T恤/上衣,交錯V領彈力縮腰口袋印花連身短褲,not_fit
AB15415,CA2391,多色含棉V領修身短袖T恤/上衣,度假遊旅沁涼異國圖騰鬆緊腰雪紡裙,fit
AB15415,BA6150,多色含棉V領修身短袖T恤/上衣,質感不易皺後腰鬆緊皮帶西裝褲,fit
AB15415,BA6226,多色含棉V領修身短袖T恤/上衣,純色休閒纖瘦彈力鬆緊口袋男友長褲,fit
AB15421,BA6316,微性感雪紡層次傘襬細肩帶背心上衣,高含棉牛仔高腰破損抽鬚寬版長褲,fit
AB15421,BA6220,微性感雪紡層次傘襬細肩帶背心上衣,鬆緊腰造型口袋電繡收腹休閒褲,fit
AB15421,BA6358,微性感雪紡層次傘襬細肩帶背心上衣,立體壓褶造型純色口袋A字高腰短褲,fit
AB15421,BA6252,微性感雪紡層次傘襬細肩帶背心上衣,不易皺雪紡吊帶打褶連身西裝寬褲,fit
AB15421,BA6127,微性感雪紡層次傘襬細肩帶背心上衣,涼爽雪紡格紋高腰後鬆緊落地寬褲裙,fit
AB15421,KG1091,微性感雪紡層次傘襬細肩帶背心上衣,格紋涼感打褶腰鬆緊短褲裙(附腰帶),fit
AB15421,BA6360,微性感雪紡層次傘襬細肩帶背心上衣,風格人物．胡貝寶 純棉直條紋直筒西裝褲,fit
AB15421,BA6270,微性感雪紡層次傘襬細肩帶背心上衣,高含棉滿版印花後鬆緊綁帶寬版短褲,fit
AB15421,CA2303,微性感雪紡層次傘襬細肩帶背心上衣,雲朵自訂款-甜美微性感不對稱拼接腰鬆緊長裙,fit
AB15421,BA6380,微性感雪紡層次傘襬細肩帶背心上衣,都會女伶知性細格紋高腰打褶寬褲,fit
AB15421,BA6258,微性感雪紡層次傘襬細肩帶背心上衣,居家休閒!高含棉薄牛仔民族風A字短褲,fit
AB15421,BA6067,微性感雪紡層次傘襬細肩帶背心上衣,收腹修身彈性抽鬚鬆緊窄管牛仔褲,fit
AB15421,BA6122,微性感雪紡層次傘襬細肩帶背心上衣,造型腰頭後腰鬆緊直筒褲/長褲,fit
AB15421,CA2410,微性感雪紡層次傘襬細肩帶背心上衣,不易皺雪紡線條花朵柔滑內裡A字中裙,not_fit
AB15421,CA2367,微性感雪紡層次傘襬細肩帶背心上衣,輕薄高含棉牛仔斜邊開衩直筒丹寧中長裙,fit
AB15421,CA2382,微性感雪紡層次傘襬細肩帶背心上衣,風格人物．胡貝寶 造型拼接不規則彈力牛仔裙,fit
AB15421,KS0817,微性感雪紡層次傘襬細肩帶背心上衣,台灣製褲口打褶抽繩運動褲/休閒褲,not_fit
AB15421,BA6052,微性感雪紡層次傘襬細肩帶背心上衣,質感跳色車線腰鬆緊仿牛仔褲,fit
AB15421,CA2257,微性感雪紡層次傘襬細肩帶背心上衣,不對稱牛仔A字裙,fit
AB15421,KS0809,微性感雪紡層次傘襬細肩帶背心上衣,台灣製撞色假兩件束褲/瑜珈褲,not_fit
AB15423,BA6214,法式方領造型打褶拼色公主袖上衣,高腰造型釦帶修身彈力牛仔喇叭褲,fit
AB15423,CA2305,法式方領造型打褶拼色公主袖上衣,純色高含棉高腰後鬆緊抽鬚傘擺長裙,fit
AB15423,CA2313,法式方領造型打褶拼色公主袖上衣,鏤空蕾絲腰鬆緊A-LINE長裙,fit
AB15423,CA2406,法式方領造型打褶拼色公主袖上衣,高含棉．純色A-LINE中長裙附小包,fit
AB15423,BA6312,法式方領造型打褶拼色公主袖上衣,高含棉修身高腰造型腰頭反摺牛仔短褲,fit
AB15423,BA6128,法式方領造型打褶拼色公主袖上衣,視覺-5KG。高腰收腹破損美腿喇叭長褲,fit
AB15423,KB1215,法式方領造型打褶拼色公主袖上衣,刺繡KITTY純棉開衩抽鬚牛仔長裙,fit
AB15423,CA2308,法式方領造型打褶拼色公主袖上衣,蕾絲拼接燒花點點腰鬆緊蛋糕裙,fit
AB15423,CA2229,法式方領造型打褶拼色公主袖上衣,高含棉開衩七分口袋A字窄裙,fit
AB15423,BA6153,法式方領造型打褶拼色公主袖上衣,知性簡約傘襬修身高腰寬褲,fit
AB15423,CA2286,法式方領造型打褶拼色公主袖上衣,前短後長鬆緊腰印花拼接波浪裙,fit
AB15423,CA2276,法式方領造型打褶拼色公主袖上衣,高含棉腰鬆緊口袋五分波浪裙,fit
AB15423,KS0808,法式方領造型打褶拼色公主袖上衣,拼接網布滾邊修身束褲/瑜珈褲,not_fit
AB15423,CA2312,法式方領造型打褶拼色公主袖上衣,滿版碎花A-LINE傘襬長裙,fit
AB15423,BA6363,法式方領造型打褶拼色公主袖上衣,質感OL純色造型口袋打褶短褲,fit
AB15423,BA6329,法式方領造型打褶拼色公主袖上衣,高含棉詐欺級美型開衩小喇叭長褲,fit
AB15423,CA2393,法式方領造型打褶拼色公主袖上衣,純棉造型口袋開衩牛仔A字中長裙,fit
AB15423,BA6216,法式方領造型打褶拼色公主袖上衣,彈力牛仔高腰造型排釦抽鬚短褲,fit
AB15423,BA6126,法式方領造型打褶拼色公主袖上衣,撞色造型口袋千鳥格鬆緊休閒褲,fit
AB15423,CA2260,法式方領造型打褶拼色公主袖上衣,高含棉高腰後鬆緊排釦造型Ａ字裙,fit
AB15429,CA2373,知性俐落V領條紋襯衫長版上衣,高含棉造型口袋側邊開衩A字彈力牛仔裙,fit
AB15429,BA6200,知性俐落V領條紋襯衫長版上衣,高含棉彈力舒適修身直筒八分長褲,fit
AB15429,KG1107,知性俐落V領條紋襯衫長版上衣,配色滾邊數字印圖腰鬆緊抽繩短褲,not_fit
AB15429,BA6180,知性俐落V領條紋襯衫長版上衣,涼爽雪紡幾何印花腰後鬆緊寬褲,not_fit
AB15429,KS0826,知性俐落V領條紋襯衫長版上衣,台灣製花瓣開衩九分束褲/瑜珈褲,not_fit
AB15429,KB1237,知性俐落V領條紋襯衫長版上衣,度假草寫KITTY涼感側開衩寬褲,not_fit
AB15429,BA6193,知性俐落V領條紋襯衫長版上衣,PS級美型丹寧九分窄管褲,fit
AB15429,BA6250,知性俐落V領條紋襯衫長版上衣,寬腰頭排釦打褶口袋直筒/西裝褲,fit
AB15429,CA2289,知性俐落V領條紋襯衫長版上衣,貼心褲裡！體涼感鬆緊腰荷葉A字短裙,fit
AB15429,BA6133,知性俐落V領條紋襯衫長版上衣,清涼關係學．輕盈涼感高腰收腹藏肉寬短褲,fit
AB15429,BA6315,知性俐落V領條紋襯衫長版上衣,纖腿剪裁美型牛仔丹寧八分窄管褲,fit
AB15429,CA2280,知性俐落V領條紋襯衫長版上衣,滿版印花側綁帶雪紡短裙,not_fit
AB15429,CA2398,知性俐落V領條紋襯衫長版上衣,碎花輕柔雪紡彈性內裡腰鬆緊長裙,not_fit
AB15429,CA2309,知性俐落V領條紋襯衫長版上衣,氣質幾何印花鉛筆裙,not_fit
AB15429,CA2391,知性俐落V領條紋襯衫長版上衣,度假遊旅沁涼異國圖騰鬆緊腰雪紡裙,not_fit
AB15429,KB1213,知性俐落V領條紋襯衫長版上衣,高含棉KITTY織帶刷破抽鬚低腰短褲,fit
AB15429,BA6195,知性俐落V領條紋襯衫長版上衣,高含棉鬆緊腰鈕釦造型多口袋短褲/五分褲,fit
AB15429,BA6241,知性俐落V領條紋襯衫長版上衣,韓系造型袋蓋琥珀排釦短褲,fit
AB15429,BA6379,知性俐落V領條紋襯衫長版上衣,V領肩釦飾無袖連身寬褲(附綁帶),not_fit
AB15429,CA2262,知性俐落V領條紋襯衫長版上衣,涼爽滿版印花後鬆緊傘襬長裙,not_fit
AB15436,CA2291,純色長版波浪層次翻領排釦無袖上衣,雪紡滿版碎花側綁帶波浪拼接魚尾裙,fit
AB15436,KG1091,純色長版波浪層次翻領排釦無袖上衣,格紋涼感打褶腰鬆緊短褲裙(附腰帶),fit
AB15436,CA2287,純色長版波浪層次翻領排釦無袖上衣,高含棉純色開衩鬆緊腰親膚長裙,fit
AB15436,KB1185,純色長版波浪層次翻領排釦無袖上衣,運動KITTY拼接網布抽繩長褲,not_fit
AB15436,BA6137,純色長版波浪層次翻領排釦無袖上衣,-5KG高彈收腹塑型輕盈七分牛仔褲,fit
AB15436,KG1083,純色長版波浪層次翻領排釦無袖上衣,率性挖洞腰鬆緊抽繩棉長褲,not_fit
AB15436,BA6273,純色長版波浪層次翻領排釦無袖上衣,高含棉格紋腰鬆緊口袋七分哈倫褲,fit
AB15436,BA6249,純色長版波浪層次翻領排釦無袖上衣,復古洗水鬆緊腰修身直筒牛仔長褲,fit
AB15436,CA2295,純色長版波浪層次翻領排釦無袖上衣,質感網格鬆緊飄逸紗裙,fit
AB15436,BA6229,純色長版波浪層次翻領排釦無袖上衣,好感修身全腰鬆抽鬚緊窄管九分牛仔褲,fit
AB15436,BA6323,純色長版波浪層次翻領排釦無袖上衣,彈力修身纖細開衩喇叭牛仔褲,fit
AB15436,BA6093,純色長版波浪層次翻領排釦無袖上衣,質感刷色纖腿丹寧牛仔褲(附皮帶),fit
AB15436,CA2286,純色長版波浪層次翻領排釦無袖上衣,前短後長鬆緊腰印花拼接波浪裙,fit
AB15436,BA6062,純色長版波浪層次翻領排釦無袖上衣,腰鬆緊抽繩舒適修身老爺褲,fit
AB15436,CA2401,純色長版波浪層次翻領排釦無袖上衣,高含棉．視覺顯瘦牛仔褲裡短裙,fit
AB15436,CA2337,純色長版波浪層次翻領排釦無袖上衣,涼爽不易皺開衩長褲裙(附腰帶),fit
AB15436,BA6192,純色長版波浪層次翻領排釦無袖上衣,清涼關係學．涼感超彈布高腰鬆緊排釦闊腿褲,fit
AB15436,BA6364,純色長版波浪層次翻領排釦無袖上衣,高含棉．後腰彈性抽鬚大口袋短褲,fit
AB15436,BA6108,純色長版波浪層次翻領排釦無袖上衣,高含棉甜美可調節吊帶短褲,fit
AB15436,CA2374,純色長版波浪層次翻領排釦無袖上衣,高含棉高腰收腹排釦褲型內裡彈力牛仔短裙,fit
AB15441,BA6379,甜美V領雙層荷葉袖雪紡上衣,V領肩釦飾無袖連身寬褲(附綁帶),not_fit
AB15441,BA6247,甜美V領雙層荷葉袖雪紡上衣,高含棉撞色車線格紋拼接單寧短褲,fit
AB15441,KB1183,甜美V領雙層荷葉袖雪紡上衣,運動KITTY抽繩A字運動短裙,not_fit
AB15441,BA6219,甜美V領雙層荷葉袖雪紡上衣,清涼關係學．涼感超彈布修身口袋抽繩純色哈倫褲,fit
AB15441,BA6336,甜美V領雙層荷葉袖雪紡上衣,知性腰帶造型九分西裝褲/直筒褲,fit
AB15441,KG1069,甜美V領雙層荷葉袖雪紡上衣,格紋英文刺繡下襬抽鬚短裙,fit
AB15441,BA6183,甜美V領雙層荷葉袖雪紡上衣,純色含棉修身後鬆緊五分短寬褲,fit
AB15441,BA6080,甜美V領雙層荷葉袖雪紡上衣,高含棉牛仔鬆緊腰附腰帶連身吊帶褲,not_fit
AB15441,BA6266,甜美V領雙層荷葉袖雪紡上衣,高腰打褶不對稱腰頭西裝褲,fit
AB15441,CA2362,甜美V領雙層荷葉袖雪紡上衣,風格人物．胡貝寶 飄逸浪漫側開衩A字長裙,fit
AB15441,BA6296,甜美V領雙層荷葉袖雪紡上衣,渡假感印花輕盈雪紡飄逸大寬褲,fit
AB15441,KB1176,甜美V領雙層荷葉袖雪紡上衣,運動KITTY抽繩彈力運動風寬褲,not_fit
AB15441,CA2396,甜美V領雙層荷葉袖雪紡上衣,彈性腰頭蕾絲襬短裙．添加褲裡,fit
AB15441,KB1244,甜美V領雙層荷葉袖雪紡上衣,夏威夷Kitty~開襟收腰連身短褲,not_fit
AB15441,BA6133,甜美V領雙層荷葉袖雪紡上衣,清涼關係學．輕盈涼感高腰收腹藏肉寬短褲,fit
AB15441,CA2404,甜美V領雙層荷葉袖雪紡上衣,純色A字長裙附夏日編織皮帶,fit
AB15441,BA6226,甜美V領雙層荷葉袖雪紡上衣,純色休閒纖瘦彈力鬆緊口袋男友長褲,fit
AB15441,BA6083,甜美V領雙層荷葉袖雪紡上衣,純色高含棉彈力腰鬆緊直筒長褲,fit
AB15441,BA6293,甜美V領雙層荷葉袖雪紡上衣,純色造型縮口腰鬆緊抽繩哈倫長褲,fit
AB15441,BA6398,甜美V領雙層荷葉袖雪紡上衣,高含棉牛仔高腰刷色口袋落地寬版長褲,fit
AB15445,CA2332,假兩件拼接條紋珍珠綴飾上衣,浪漫典雅滿版印花開衩內裡A字長裙,fit
AB15445,CA2312,假兩件拼接條紋珍珠綴飾上衣,滿版碎花A-LINE傘襬長裙,fit
AB15445,CA2262,假兩件拼接條紋珍珠綴飾上衣,涼爽滿版印花後鬆緊傘襬長裙,fit
AB15445,BA6062,假兩件拼接條紋珍珠綴飾上衣,腰鬆緊抽繩舒適修身老爺褲,fit
AB15445,BA6094,假兩件拼接條紋珍珠綴飾上衣,高腰修身彈力牛仔不對稱破損喇叭長褲,fit
AB15445,KS0796,假兩件拼接條紋珍珠綴飾上衣,抗UV防潑水抽繩鬆緊腰雙層短褲,not_fit
AB15445,BA6109,假兩件拼接條紋珍珠綴飾上衣,高含棉肩帶可調排釦口袋吊帶褲,fit
AB15445,KB1227,假兩件拼接條紋珍珠綴飾上衣,清涼關係學．涼感 度假KITTY觸膚涼感荷葉滾邊魚尾裙,fit
AB15445,BA6100,假兩件拼接條紋珍珠綴飾上衣,輕盈高含棉修身腰鬆緊七分寬長褲,fit
AB15445,BA6116,假兩件拼接條紋珍珠綴飾上衣,修身配色格紋後鬆緊寬長褲,not_fit
AB15445,BA6163,假兩件拼接條紋珍珠綴飾上衣,彈力腰頭鬚邊抓破美型牛仔褲,fit
AB15445,CA2284,假兩件拼接條紋珍珠綴飾上衣,壓紋口袋腰鬆緊內裡傘擺A字長裙,fit
AB15445,BA6252,假兩件拼接條紋珍珠綴飾上衣,不易皺雪紡吊帶打褶連身西裝寬褲,not_fit
AB15445,BA6357,假兩件拼接條紋珍珠綴飾上衣,含棉彈力牛仔愛心刺繡排釦窄管八分長褲,fit
AB15445,BA6348,假兩件拼接條紋珍珠綴飾上衣,造型雙釦高腰抽鬚彈力小喇叭牛仔褲,fit
AB15445,CA2310,假兩件拼接條紋珍珠綴飾上衣,高含棉牛仔剪接刷色抽鬚魚尾長裙,fit
AB15445,CA2296,假兩件拼接條紋珍珠綴飾上衣,法式波點飄逸A-LINE短褲,fit
AB15445,BA6240,假兩件拼接條紋珍珠綴飾上衣,高含棉後鬆緊格紋反折打褶哈倫長褲,fit
AB15445,BA6321,假兩件拼接條紋珍珠綴飾上衣,修身高腰收腹排釦開衩牛仔喇叭長褲,fit
AB15445,BA6164,假兩件拼接條紋珍珠綴飾上衣,彈力牛仔水洗刷色潑漆破損男友長褲,fit
AB15449,CA2364,假兩件印花拼接長版上衣．附綁帶,輕甜浪漫花卉後鬆緊中長雪紡傘裙,not_fit
AB15449,BA6333,假兩件印花拼接長版上衣．附綁帶,觸膚涼感後鬆緊打褶直筒西裝褲,fit
AB15449,BA6198,假兩件印花拼接長版上衣．附綁帶,點點後露背綁帶蝴蝶結連身長寬褲,not_fit
AB15449,BA6128,假兩件印花拼接長版上衣．附綁帶,視覺-5KG。高腰收腹破損美腿喇叭長褲,fit
AB15449,CA2263,假兩件印花拼接長版上衣．附綁帶,居家時尚。涼爽實搭修身腰鬆緊抽繩傘襬長裙,fit
AB15449,CA2283,假兩件印花拼接長版上衣．附綁帶,鏤空蕾絲後腰鬆緊開衩及膝窄裙,fit
AB15449,BA6091,假兩件印花拼接長版上衣．附綁帶,彈力牛仔水洗刷色開衩直筒長褲,fit
AB15449,CA2354,假兩件印花拼接長版上衣．附綁帶,雪紡滿版印花荷葉A字短裙,not_fit
AB15449,BA6352,假兩件印花拼接長版上衣．附綁帶,涼爽雪紡壓褶連身短袖長寬褲(附綁帶),not_fit
AB15449,CA2322,假兩件印花拼接長版上衣．附綁帶,質感造型翻蓋口袋A-LINE中長裙,fit
AB15449,BA6325,假兩件印花拼接長版上衣．附綁帶,高含棉高腰剪裁落地直筒開衩牛仔褲,fit
AB15449,BA6360,假兩件印花拼接長版上衣．附綁帶,風格人物．胡貝寶 純棉直條紋直筒西裝褲,fit
AB15449,CA2393,假兩件印花拼接長版上衣．附綁帶,純棉造型口袋開衩牛仔A字中長裙,fit
AB15449,BA6078,假兩件印花拼接長版上衣．附綁帶,質感雪紡鬆緊口袋直筒寬褲,fit
AB15449,BA6047,假兩件印花拼接長版上衣．附綁帶,多色多口袋彈力顯瘦貼腿褲,fit
AB15449,BA6213,假兩件印花拼接長版上衣．附綁帶,V領涼感氣質排釦無袖連身褲,not_fit
AB15449,BA6139,假兩件印花拼接長版上衣．附綁帶,視覺-5KG。纖腰長腿刷色牛仔喇叭八分褲,fit
AB15449,BA6318,假兩件印花拼接長版上衣．附綁帶,修身剪裁高彈力薄牛仔八分窄管褲,fit
AB15449,BA6086,假兩件印花拼接長版上衣．附綁帶,含棉牛仔修身高腰落地寬長褲,fit
AB15449,BA6313,假兩件印花拼接長版上衣．附綁帶,高含棉排釦造型反褶A字短褲,fit
AB15461,BA6187,純色大圓領斜肩綁帶短袖上衣,簡約氣質不對稱開衩A字短褲裙,fit
AB15461,CA2308,純色大圓領斜肩綁帶短袖上衣,蕾絲拼接燒花點點腰鬆緊蛋糕裙,fit
