主款標記,StyleBookID,貼標款,顏色,貼標SKU,款主圖,分色主圖,平拍圖
1,2022102454697403,KS1070,深藍,KS1070-1-S,https://image.obdesign.com.tw/catalog/products/KS1070/KS1070@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1070/KS1070@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1070/KS1070@CB-T4-2BE21858B0343B185091.png
1,2022102454697403,KS1089,淺水藍,KS1089-2-S,https://image.obdesign.com.tw/catalog/products/KS1089/KS1089@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1089/KS1089@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1089/KS1089@CB-T4-C4856024C5B4AA5B619F.png
0,2022102454697403,KS1053,象牙白,KS1053-2-S,https://image.obdesign.com.tw/catalog/products/KS1089/KS1089@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1053/KS1053@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1053/KS1053@CB-T4-B4FB04FF80440D091EAF.png
0,2022102454697403,KS1070,深藍,KS1070-1-S,https://image.obdesign.com.tw/catalog/products/KS1089/KS1089@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1070/KS1070@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1070/KS1070@CB-T4-2BE21858B0343B185091.png
0,2022102454697403,KS1089,淺水藍,KS1089-2-S,https://image.obdesign.com.tw/catalog/products/KS1070/KS1070@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1089/KS1089@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1089/KS1089@CB-T4-C4856024C5B4AA5B619F.png
0,2022102454697403,KS1053,象牙白,KS1053-2-S,https://image.obdesign.com.tw/catalog/products/KS1070/KS1070@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1053/KS1053@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1053/KS1053@CB-T4-B4FB04FF80440D091EAF.png
1,2022102469445884,CA2669,咖啡,CA2669-1-S,https://image.obdesign.com.tw/catalog/products/CA2669/CA2669@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2669/CA2669@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/CA2669/CA2669@CB-T4-98E56C0B218453F978ED.png
0,2022102469445884,AB17632,象牙白,AB17632-1-S,https://image.obdesign.com.tw/catalog/products/CA2669/CA2669@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17632/AB17632@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17632/AB17632@CB-T4-D8E4A7148C5417F9477C.png
1,2022102475797893,AB16673,酪梨綠,AB16673-2-S,https://image.obdesign.com.tw/catalog/products/AB16673/AB16673@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16673/AB16673@CB-2-1.jpg,
0,2022102475797893,BA6858,深藍,BA6858-1-S,https://image.obdesign.com.tw/catalog/products/AB16673/AB16673@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6858/BA6858@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6858/BA6858@CB-T4-716F23F32E04C8481BDC.png
1,2022102496199373,KS1069,卡其,KS1069-2-S,https://image.obdesign.com.tw/catalog/products/KS1069/KS1069@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1069/KS1069@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1069/KS1069@CB-T4-DCBFC5060D745F6B6613.png
1,2022102496199373,KS1085,深藍,KS1085-2-S,https://image.obdesign.com.tw/catalog/products/KS1085/KS1085@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1085/KS1085@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1085/KS1085@CB-T4-905E17B15F8427795A02.png
0,2022102496199373,KS1085,深藍,KS1085-2-S,https://image.obdesign.com.tw/catalog/products/KS1069/KS1069@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1085/KS1085@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1085/KS1085@CB-T4-905E17B15F8427795A02.png
0,2022102496199373,KS1069,卡其,KS1069-2-S,https://image.obdesign.com.tw/catalog/products/KS1085/KS1085@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1069/KS1069@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1069/KS1069@CB-T4-DCBFC5060D745F6B6613.png
1,2022102497464552,AB17898,深灰,AB17898-1-S,https://image.obdesign.com.tw/catalog/products/AB17898/AB17898@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17898/AB17898@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17898/AB17898@CB-T4-0F91D0505134402852E2.png
0,2022102497464552,CA2495,摩卡,CA2495-2-S,https://image.obdesign.com.tw/catalog/products/AB17898/AB17898@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2495/CA2495@CB-2-1.jpg,
0,2022102497464552,EA3186,咖白格,EA3186-2-S,https://image.obdesign.com.tw/catalog/products/AB17898/AB17898@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3186/EA3186@CB-1-1.jpg,
1,2022102497595829,AB16336,酒紅,AB16336-3-S,https://image.obdesign.com.tw/catalog/products/AB16336/AB16336@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16336/AB16336@CB-3-1.jpg,
0,2022102497595829,CA2495,摩卡,CA2495-2-S,https://image.obdesign.com.tw/catalog/products/AB16336/AB16336@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2495/CA2495@CB-2-1.jpg,
1,2022102498174637,KS1084,卡其杏,KS1084-2-S,https://image.obdesign.com.tw/catalog/products/KS1084/KS1084@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1084/KS1084@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1084/KS1084@CB-T4-A89654438044C4494F7D.png
1,2022102498174637,KS1092,軍綠,KS1092-1-S,https://image.obdesign.com.tw/catalog/products/KS1092/KS1092@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1092/KS1092@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1092/KS1092@CB-T4-9DD3094A3FB4487A1DCB.png
0,2022102498174637,KS1073,卡其杏,KS1073-2-S,https://image.obdesign.com.tw/catalog/products/KS1092/KS1092@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1073/KS1073@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1073/KS1073@CB-T4-993FA610E304AF2B56E2.png
0,2022102498174637,KS1084,卡其杏,KS1084-2-S,https://image.obdesign.com.tw/catalog/products/KS1092/KS1092@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1084/KS1084@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1084/KS1084@CB-T4-A89654438044C4494F7D.png
0,2022102498174637,KS1092,軍綠,KS1092-1-S,https://image.obdesign.com.tw/catalog/products/KS1084/KS1084@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1092/KS1092@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1092/KS1092@CB-T4-9DD3094A3FB4487A1DCB.png
0,2022102498174637,KS1073,卡其杏,KS1073-2-S,https://image.obdesign.com.tw/catalog/products/KS1084/KS1084@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1073/KS1073@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KS1073/KS1073@CB-T4-993FA610E304AF2B56E2.png
1,2022102498758851,AB16802,灰藍,AB16802-1-S,https://image.obdesign.com.tw/catalog/products/AB16802/AB16802@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16802/AB16802@CB-1-1.jpg,
0,2022102498758851,CA2495,深灰,CA2495-1-S,https://image.obdesign.com.tw/catalog/products/AB16802/AB16802@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2495/CA2495@CB-1-1.jpg,
1,2022102511726971,AB17957,褐,AB17957-2-S,https://image.obdesign.com.tw/catalog/products/AB17957/AB17957@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17957/AB17957@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17957/AB17957@CB-T4-C6AE099A50A4B08A1222.png
0,2022102511726971,CA2440,黑底白花,CA2440-1-S,https://image.obdesign.com.tw/catalog/products/AB17957/AB17957@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2440/CA2440@CB-1-1.jpg,
1,2022102517819613,AB16533,黑,AB16533-2-S,https://image.obdesign.com.tw/catalog/products/AB16533/AB16533@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16533/AB16533@CB-2-1.jpg,
0,2022102517819613,BA6928,咖啡,BA6928-1-S,https://image.obdesign.com.tw/catalog/products/AB16533/AB16533@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6928/BA6928@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6928/BA6928@CB-T4-8CE8193F05E4EC98368D.png
1,2022102518440774,BA6972,丹寧藍,BA6972-2-S,https://image.obdesign.com.tw/catalog/products/BA6972/BA6972@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6972/BA6972@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6972/BA6972@CB-T4-BD6B557EFD24089A0B51.png
0,2022102518440774,AB16569,象牙白,AB16569-1-S,https://image.obdesign.com.tw/catalog/products/BA6972/BA6972@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16569/AB16569@CB-1-1.jpg,
0,2022102518440774,EA3316,杏,EA3316-1-S,https://image.obdesign.com.tw/catalog/products/BA6972/BA6972@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3316/EA3316@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3316/EA3316@CB-T4-43C284B5B754F57BC45E.png
1,2022102522194084,FA2596,淺灰,FA2596-1-M,https://image.obdesign.com.tw/catalog/products/FA2596/FA2596@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2596/FA2596@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2596/FA2596@CB-T4-7C260461D024AC18E814.png
1,2022102528912141,AB16347,奶茶,AB16347-2-S,https://image.obdesign.com.tw/catalog/products/AB16347/AB16347@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16347/AB16347@CB-2-1.jpg,
0,2022102528912141,BA6961,杏,BA6961-2-S,https://image.obdesign.com.tw/catalog/products/AB16347/AB16347@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6961/BA6961@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6961/BA6961@CB-T4-6621B28EB9044B7A8713.png
1,2022102531122530,CA2525,卡其,CA2525-2-S,https://image.obdesign.com.tw/catalog/products/CA2525/CA2525@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2525/CA2525@CB-2-1.jpg,
1,2022102552353284,BA6944,藍,BA6944-1-S,https://image.obdesign.com.tw/catalog/products/BA6944/BA6944@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6944/BA6944@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6944/BA6944@CB-T4-2E58A7CBD964429A950F.png
0,2022102552353284,AB16084,灰,AB16084-1-S,https://image.obdesign.com.tw/catalog/products/BA6944/BA6944@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16084/AB16084@CB-1-1.jpg,
0,2022102552353284,AB17364,白,AB17364-2-S,https://image.obdesign.com.tw/catalog/products/BA6944/BA6944@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17364/AB17364@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17364/AB17364@CB-T4-43241D027C14B52AD916.png
1,2022102556704156,AB16467,黑,AB16467-1-S,https://image.obdesign.com.tw/catalog/products/AB16467/AB16467@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16467/AB16467@CB-2-1.jpg,
1,2022102587129435,AB16797,象牙白,AB16797-1-S,https://image.obdesign.com.tw/catalog/products/AB16797/AB16797@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16797/AB16797@CB-1-1.jpg,
1,2022102708658452,AB17565,大象灰,AB17565-2-S,https://image.obdesign.com.tw/catalog/products/AB17565/AB17565@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17565/AB17565@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17565/AB17565@CB-T4-971838836A543BC8B552.png
1,2022102724256310,BA6939,丹寧藍,BA6939-1-S,https://image.obdesign.com.tw/catalog/products/BA6939/BA6939@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6939/BA6939@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6939/BA6939@CB-T4-D0F135EC21A47D19922B.png
0,2022102724256310,AB17139,卡其杏,AB17139-3-S,https://image.obdesign.com.tw/catalog/products/BA6939/BA6939@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17139/AB17139@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17139/AB17139@CB-T4-C91BA5301E344E5AE619.png
0,2022102724256310,EA3347,白,EA3347-1-F,https://image.obdesign.com.tw/catalog/products/BA6939/BA6939@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3347/EA3347@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3347/EA3347@CB-T4-25FFB648B5C48BB8ED8A.png
1,2022102746502372,BA6908,灰藍,BA6908-4-S,https://image.obdesign.com.tw/catalog/products/BA6908/BA6908@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6908/BA6908@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6908/BA6908@CB-T4-EF0259BE7694A03BBF04.png
0,2022102746502372,EA3301,米黃,EA3301-2-F,https://image.obdesign.com.tw/catalog/products/BA6908/BA6908@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3301/EA3301@CB-2-1.jpg,
1,2022102772376885,EA3379,卡其,EA3379-1-S,https://image.obdesign.com.tw/catalog/products/EA3379/EA3379@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3379/EA3379@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3379/EA3379@CB-T4-314E89C11514AA5A7922.png
0,2022102772376885,AB1756,米白,AB1756-1-M,https://image.obdesign.com.tw/catalog/products/EA3379/EA3379@1.jpg,,
0,2022102772376885,BA6952,杏,BA6952-1-S,https://image.obdesign.com.tw/catalog/products/EA3379/EA3379@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@CB-T4-0AC421DC7014992BC845.png
1,2022102775560237,BA6907,丹寧藍,BA6907-3-S,https://image.obdesign.com.tw/catalog/products/BA6907/BA6907@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6907/BA6907@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6907/BA6907@CB-T4-C0B85C00C3B4E269D7F0.png
1,2022102775560237,BA6907,丹寧藍,BA6907-3-S,https://image.obdesign.com.tw/catalog/products/BA6907/BA6907@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6907/BA6907@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6907/BA6907@CB-T4-C0B85C00C3B4E269D7F0.png
1,2022102777153808,BA6919,丹寧藍,BA6919-1-S,https://image.obdesign.com.tw/catalog/products/BA6919/BA6919@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6919/BA6919@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6919/BA6919@CB-T4-9914C2B2CAD4A8695D76.png
0,2022102777153808,EA3399,丹寧藍,EA3399-1-S,https://image.obdesign.com.tw/catalog/products/BA6919/BA6919@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3399/EA3399@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3399/EA3399@CB-T4-7FB519B24934D89A95D7.png
1,2022102791227501,AB17873,深灰,AB17873-3-S,https://image.obdesign.com.tw/catalog/products/AB17873/AB17873@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17873/AB17873@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17873/AB17873@CB-T4-804D6481671416E97803.png
0,2022102791227501,BA6596,黑,BA6596-1-S,https://image.obdesign.com.tw/catalog/products/AB17873/AB17873@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6596/BA6596@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6596/BA6596@CB-T4-D96C467107847BD97686.png
0,2022102791227501,ZC2685,黑,ZC2685-1-F,https://image.obdesign.com.tw/catalog/products/AB17873/AB17873@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2685/ZC2685@CB-1-1.jpg,
1,2022102797054922,BA6884,深藍,BA6884-1-S,https://image.obdesign.com.tw/catalog/products/BA6884/BA6884@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6884/BA6884@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6884/BA6884@CB-T4-B49D97A0DFC43F6954F7.png
0,2022102797054922,AB17691,軍綠,AB17691-2-S,https://image.obdesign.com.tw/catalog/products/BA6884/BA6884@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17691/AB17691@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17691/AB17691@CB-T4-1337008B34448BC813DB.png
0,2022102797054922,EA3347,白,EA3347-1-F,https://image.obdesign.com.tw/catalog/products/BA6884/BA6884@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3347/EA3347@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3347/EA3347@CB-T4-25FFB648B5C48BB8ED8A.png
1,2022103100327853,AB17877,草綠,AB17877-6-S,https://image.obdesign.com.tw/catalog/products/AB17877/AB17877@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17877/AB17877@CB-6-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17877/AB17877@CB-T4-A7D04837D264C3D844C2.png
0,2022103100327853,BA6660,深灰,BA6660-1-S,https://image.obdesign.com.tw/catalog/products/AB17877/AB17877@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6660/BA6660@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6660/BA6660@CB-T4-55D640256DB4BAD8353E.png
1,2022103100820137,BA6900,駝,BA6900-4-S,https://image.obdesign.com.tw/catalog/products/BA6900/BA6900@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6900/BA6900@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6900/BA6900@CB-T4-32ED856F4EA4A0487538.png
0,2022103100820137,FA2593,咖啡,FA2593-1-M,https://image.obdesign.com.tw/catalog/products/BA6900/BA6900@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2593/FA2593@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2593/FA2593@CB-T4-76D774BF254469E95BD3.png
1,2022103101011950,AB17996,杏,AB17996-2-F,https://image.obdesign.com.tw/catalog/products/AB17996/AB17996@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17996/AB17996@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17996/AB17996@CB-T4-7DFC153F1724AAEB7BAC.png
1,2022103102014085,FA2627,鮭魚粉,FA2627-1-M,https://image.obdesign.com.tw/catalog/products/FA2627/FA2627@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2627/FA2627@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2627/FA2627@CB-T4-B85D8A0941D4859A02D2.png
0,2022103102014085,EA3380,霧粉,EA3380-2-S,https://image.obdesign.com.tw/catalog/products/FA2627/FA2627@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3380/EA3380@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3380/EA3380@CB-T4-FDCF9B062BF4EE2B7686.png
0,2022103102014085,BA6940,深藍,BA6940-1-S,https://image.obdesign.com.tw/catalog/products/FA2627/FA2627@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6940/BA6940@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6940/BA6940@CB-T4-D42998FCF314A43959E2.png
1,2022103104507621,FA2594,杏,FA2594-1-M,https://image.obdesign.com.tw/catalog/products/FA2594/FA2594@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2594/FA2594@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2594/FA2594@CB-T4-7AD2EC65942446F94184.png
0,2022103104507621,BA2863,黑,BA2863-1-S,https://image.obdesign.com.tw/catalog/products/FA2594/FA2594@1.jpg,https://image.obdesign.com.tw/catalog/products/BA2863/BA2863@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA2863/BA2863@CB-T4-1895308085148C1891D3.png
1,2022103104937300,EA3426,灰白,EA3426-2-S,https://image.obdesign.com.tw/catalog/products/EA3426/EA3426@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3426/EA3426@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3426/EA3426@CB-T4-165F10955794B8B976E0.png
0,2022103104937300,BA6858,深灰,BA6858-2-S,https://image.obdesign.com.tw/catalog/products/EA3426/EA3426@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6858/BA6858@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6858/BA6858@CB-T4-7C0E3B434984E289AEDA.png
0,2022103104937300,AB17690,深天藍,AB17690-3-S,https://image.obdesign.com.tw/catalog/products/EA3426/EA3426@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17690/AB17690@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17690/AB17690@CB-T4-90BE4051FB6472CA18F5.png
1,2022103106745324,DA9482,深灰,DA9482-1-S,https://image.obdesign.com.tw/catalog/products/DA9482/DA9482@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9482/DA9482@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9482/DA9482@CB-T4-899BB2E8CD649ABBAD5C.png
0,2022103106745324,EA3415,黑,EA3415-1-S,https://image.obdesign.com.tw/catalog/products/DA9482/DA9482@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3415/EA3415@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3415/EA3415@CB-T4-A79F75278C947EDA6887.png
0,2022103106745324,YA418,深藍,YA418-2-F,https://image.obdesign.com.tw/catalog/products/DA9482/DA9482@1.jpg,https://image.obdesign.com.tw/catalog/products/YA418/YA418@CB-2-1.jpg,
1,2022103107271551,FA2675,駝,FA2675-2-M,https://image.obdesign.com.tw/catalog/products/FA2675/FA2675@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2675/FA2675@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2675/FA2675@CB-T4-B0CFAE0689F463990558.png
1,2022103111857068,FA2701,灰,FA2701-1-F,https://image.obdesign.com.tw/catalog/products/FA2701/FA2701@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2701/FA2701@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2701/FA2701@CB-T4-5C4505F650D4981BB3CA.png
0,2022103111857068,CA2693,白,CA2693-1-S,https://image.obdesign.com.tw/catalog/products/FA2701/FA2701@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2693/CA2693@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/CA2693/CA2693@CB-T4-40F80E915004C21823C1.png
1,2022103114627614,AB17868,丹寧藍,AB17868-2-S,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@CB-T4-B98028E1A3949ACBFA7C.png
0,2022103114627614,ZC2737,黑,ZC2737-1-F,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2737/ZC2737@CB-1-1.jpg,
0,2022103114627614,BA6660,深藍,BA6660-2-S,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6660/BA6660@CB-2-1.jpg,
1,2022103121058055,AB16092,白,AB16092-2-S,https://image.obdesign.com.tw/catalog/products/AB16092/AB16092@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16092/AB16092@CB-2-1.jpg,
0,2022103121058055,BA6858,深藍,BA6858-1-S,https://image.obdesign.com.tw/catalog/products/AB16092/AB16092@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6858/BA6858@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6858/BA6858@CB-T4-716F23F32E04C8481BDC.png
1,2022103125148558,DA9507,卡其,DA9507-2-S,https://image.obdesign.com.tw/catalog/products/DA9507/DA9507@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9507/DA9507@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9507/DA9507@CB-T4-E3DC12296964FC7BE696.png
0,2022103125148558,AB17996,杏,AB17996-2-F,https://image.obdesign.com.tw/catalog/products/DA9507/DA9507@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17996/AB17996@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17996/AB17996@CB-T4-7DFC153F1724AAEB7BAC.png
1,2022103127349666,FA2583,粉紫,FA2583-3-S,https://image.obdesign.com.tw/catalog/products/FA2583/FA2583@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2583/FA2583@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2583/FA2583@CB-T4-3D554EDB42147E3B8F8B.png
1,2022103128070369,DA9454,灰,DA9454-1-S,https://image.obdesign.com.tw/catalog/products/DA9454/DA9454@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9454/DA9454@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9454/DA9454@CB-T4-9D323E96D7841AF83BF8.png
1,2022103131607787,FA2593,灰,FA2593-2-M,https://image.obdesign.com.tw/catalog/products/FA2593/FA2593@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2593/FA2593@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2593/FA2593@CB-T4-B466C7EB7C2445683486.png
0,2022103131607787,CA1450,米白,CA1450-1-S,https://image.obdesign.com.tw/catalog/products/FA2593/FA2593@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@CB-1-1.jpg,
1,2022103137893376,AB17945,暗橘,AB17945-3-S,https://image.obdesign.com.tw/catalog/products/AB17945/AB17945@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17945/AB17945@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17945/AB17945@CB-T4-9F540DB9C3641AE9DEFC.png
0,2022103137893376,YA418,藍,YA418-1-F,https://image.obdesign.com.tw/catalog/products/AB17945/AB17945@1.jpg,https://image.obdesign.com.tw/catalog/products/YA418/YA418@CB-1-1.jpg,
0,2022103137893376,BA6660,深藍,BA6660-2-S,https://image.obdesign.com.tw/catalog/products/AB17945/AB17945@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6660/BA6660@CB-2-1.jpg,
1,2022103142577450,AB17868,粉紅,AB17868-1-S,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@CB-T4-BC48E5553DA42758D62A.png
0,2022103142577450,CA2655,深藍,CA2655-1-S,https://image.obdesign.com.tw/catalog/products/AB17868/AB17868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2655/CA2655@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/CA2655/CA2655@CB-T4-34F69B3EB0949259788E.png
