,index,款號,款號品類,款號_style1,款號_style2,圖片,搭配款,搭配款品類,搭配款_style1,搭配款_style2,搭配款主圖,平拍圖
408,6371,BA6625,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6625/BA6625@PIC-15.jpg,AB16977,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16977/AB16977@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16977/AB16977@CB-T4-3C1635852494F13A2544.png
409,6369,BA6600,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6600/BA6600@PIC-19.jpg,AB16824,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16824/AB16824@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16824/AB16824@CB-T4-F67BFAD609C4008BE44F.png
410,6009,BA6668,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6668/BA6668@PIC-7.jpg,EA3330,外套,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/EA3330/EA3330@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3330/EA3330@CB-T4-52103629F374D8BBFD85.png
411,4996,BA6653,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6653/BA6653@1.jpg,EA3330,外套,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/EA3330/EA3330@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3330/EA3330@CB-T4-52103629F374D8BBFD85.png
412,6386,BA6668,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6668/BA6668@PIC-2.jpg,AB17065,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/AB17065/AB17065@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17065/AB17065@CB-T4-7B4714F326E4AF689DD4.png
413,6034,KL1266,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KL1266/KL1266@PIC-6.jpg,KL1365,外套,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KL1365/KL1365@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1365/KL1365@CB-T4-7127E0B7444443A8A672.png
414,5018,KL1266,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KL1266/KL1266@1.jpg,KL1365,外套,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KL1365/KL1365@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1365/KL1365@CB-T4-7127E0B7444443A8A672.png
415,6041,KS0977,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS0977/KS0977@PIC-10.jpg,KS0984,外套,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KS0984/KS0984@1.jpg,https://image.obdesign.com.tw/catalog/products/KS0984/KS0984@CB-T4-C90B6A5E6834D3DB3AA5.png
416,5028,KS0976,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS0976/KS0976@1.jpg,KS0984,外套,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KS0984/KS0984@1.jpg,https://image.obdesign.com.tw/catalog/products/KS0984/KS0984@CB-T4-C90B6A5E6834D3DB3AA5.png
417,5455,KS0977,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS0977/KS0977@1.jpg,KS1014,上衣,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1014/KS1014@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1014/KS1014@CB-T4-8C2769709674895AF8B3.png
418,5466,KS1010,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1010/KS1010@1.jpg,KS1014,上衣,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1014/KS1014@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1014/KS1014@CB-T4-8C2769709674895AF8B3.png
419,6605,QA1437,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1437/QA1437@PIC-4.jpg,QA1402,上衣,清新甜美,,https://image.obdesign.com.tw/catalog/products/QA1402/QA1402@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1402/QA1402@CB-T4-47C7195584A4285B51A3.png
420,5271,BA6679,褲子,率性休閒,性感迷人,https://image.obdesign.com.tw/catalog/products/BA6679/BA6679@1.jpg,AB16926,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16926/AB16926@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16926/AB16926@CB-T4-506FC6852364E85BCA57.png
421,6061,KS1001,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1001/KS1001@PIC-5.jpg,KS1000,內著,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS1000/KS1000@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1000/KS1000@CB-T4-A137903557B4EF2BB2D1.png
422,5054,KS1015,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS1015/KS1015@1.jpg,KS1000,內著,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS1000/KS1000@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1000/KS1000@CB-T4-A137903557B4EF2BB2D1.png
423,6220,BA5859,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA5859/BA5859@PIC-10.jpg,AB13688,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB13688/AB13688@1.jpg,
424,6227,BA5871,褲子,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/BA5871/BA5871@PIC-30.jpg,AB13648,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB13648/AB13648@1.jpg,
425,6229,BA5871,褲子,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/BA5871/BA5871@PIC-35.jpg,AB13866,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB13866/AB13866@1.jpg,
426,6366,BA6597,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6597/BA6597@PIC-4.jpg,AB16843,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16843/AB16843@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16843/AB16843@CB-T4-B278E1E75444816BD03F.png
427,6372,BA6625,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6625/BA6625@PIC-18.jpg,AB16867,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16867/AB16867@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16867/AB16867@CB-T4-C54571391E0423A93798.png
428,6374,BA6633,褲子,慵懶度假,態度個性,https://image.obdesign.com.tw/catalog/products/BA6633/BA6633@PIC-10.jpg,AB17066,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17066/AB17066@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17066/AB17066@CB-T4-84EBA6477B4445CAC2D7.png
429,5267,BA6664,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6664/BA6664@1.jpg,AB17066,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17066/AB17066@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17066/AB17066@CB-T4-84EBA6477B4445CAC2D7.png
430,6375,BA6643,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6643/BA6643@PIC-1.jpg,AB16870,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16870/AB16870@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16870/AB16870@CB-T4-8AF4F499B784A688CAE1.png
431,6377,BA6644,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6644/BA6644@PIC-9.jpg,AB16870,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB16870/AB16870@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16870/AB16870@CB-T4-8AF4F499B784A688CAE1.png
432,6393,BA6681,褲子,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/BA6681/BA6681@PIC-1.jpg,AB16962,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB16962/AB16962@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16962/AB16962@CB-T4-E6B9650951F4156BBF6B.png
433,6394,BA6681,褲子,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/BA6681/BA6681@PIC-9.jpg,AB17030,上衣,率性休閒,性感迷人,https://image.obdesign.com.tw/catalog/products/AB17030/AB17030@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17030/AB17030@CB-T4-D3ED7430AA1484B931ED.png
434,4673,CA2591,裙子,簡約質感,性感迷人,https://image.obdesign.com.tw/catalog/products/CA2591/CA2591@1.jpg,AB17030,上衣,率性休閒,性感迷人,https://image.obdesign.com.tw/catalog/products/AB17030/AB17030@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17030/AB17030@CB-T4-D3ED7430AA1484B931ED.png
435,6441,KG1268,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1268/KG1268@PIC-6.jpg,KG1294,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/KG1294/KG1294@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1294/KG1294@CB-T4-9028ACD2BB548CA975AB.png
436,6443,KG1268,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1268/KG1268@PIC-1.jpg,KG1297,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1297/KG1297@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1297/KG1297@CB-T4-6C181D80FC64A20BD523.png
437,6446,KG1275,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KG1275/KG1275@PIC-2.jpg,KG1276,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KG1276/KG1276@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1276/KG1276@CB-T4-5CB6E1EFFC24A8EA2D5A.png
438,6517,KL1289,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KL1289/KL1289@PIC-15.jpg,KL1306,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KL1306/KL1306@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1306/KL1306@CB-T4-5C1F04C11F8479387C3B.png
439,6522,KL1292,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KL1292/KL1292@PIC-1.jpg,KL1258,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KL1258/KL1258@1.jpg,
440,6554,KS0971,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KS0971/KS0971@PIC-5.jpg,KS0964,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS0964/KS0964@1.jpg,https://image.obdesign.com.tw/catalog/products/KS0964/KS0964@CB-T4-5B67FEE2A17408587CAB.png
441,6555,KS0971,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KS0971/KS0971@PIC-10.jpg,KS0961,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS0961/KS0961@1.jpg,
442,6556,KS1002,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1002/KS1002@PIC-8.jpg,KS1012,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS1012/KS1012@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1012/KS1012@CB-T4-86CF30668BE487A9639E.png
443,5461,KS1002,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1002/KS1002@1.jpg,KS1012,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS1012/KS1012@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1012/KS1012@CB-T4-86CF30668BE487A9639E.png
444,2593,KG1327,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/KG1327/KG1327@1.jpg,KS1012,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS1012/KS1012@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1012/KS1012@CB-T4-86CF30668BE487A9639E.png
445,5462,KS1002,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1002/KS1002@1.jpg,KS1017,上衣,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1017/KS1017@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1017/KS1017@CB-T4-4C8499D8004445EBE0A8.png
446,6557,KS1008,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1008/KS1008@PIC-10.jpg,KS1005,上衣,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1005/KS1005@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1005/KS1005@CB-T4-985CF736DAE461890A5F.png
447,5464,KS1008,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1008/KS1008@1.jpg,KS1005,上衣,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1005/KS1005@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1005/KS1005@CB-T4-985CF736DAE461890A5F.png
448,5463,KS1008,褲子,率性休閒,其他,https://image.obdesign.com.tw/catalog/products/KS1008/KS1008@1.jpg,KS0981,上衣,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/KS0981/KS0981@1.jpg,https://image.obdesign.com.tw/catalog/products/KS0981/KS0981@CB-T4-E3B3B0D26A64B188A0D3.png
449,6615,QA1495,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1495/QA1495@PIC-5.jpg,QA1508,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1508/QA1508@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1508/QA1508@CB-T4-3F2D427C18B4A58990AD.png
450,5564,QA1495,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1495/QA1495@1.jpg,QA1508,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/QA1508/QA1508@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1508/QA1508@CB-T4-3F2D427C18B4A58990AD.png
451,190,AB14322,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB14322/AB14322@1.jpg,BA5213,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@CB-T4-6E02F9D5A8C4302AFE37.png
452,258,AB14659,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB14659/AB14659@1.jpg,BA5213,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@CB-T4-6E02F9D5A8C4302AFE37.png
453,899,AB17444,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB17444/AB17444@1.jpg,BA5213,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@CB-T4-6E02F9D5A8C4302AFE37.png
454,903,AB2349,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/AB2349/AB2349@1.jpg,BA5213,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5213/BA5213@CB-T4-6E02F9D5A8C4302AFE37.png
455,219,AB14440,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB14440/AB14440@1.jpg,BA6037,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA6037/BA6037@1.jpg,
456,623,AB16187,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16187/AB16187@1.jpg,BA5969,褲子,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/BA5969/BA5969@1.jpg,
457,2313,AB16236,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16236/AB16236@1.jpg,EA3112,外套,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/EA3112/EA3112@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3112/EA3112@CB-T4-18F59FC346B4F2391E59.png
458,2273,AB15905,上衣,清新甜美,,https://image.obdesign.com.tw/catalog/products/AB15905/AB15905@1.jpg,EA3112,外套,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/EA3112/EA3112@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3112/EA3112@CB-T4-18F59FC346B4F2391E59.png
459,672,AB16366,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16366/AB16366@1.jpg,BA5483,褲子,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/BA5483/BA5483@1.jpg,https://image.obdesign.com.tw/catalog/products/BA5483/BA5483@CB-T4-5DFFB896BF64F53AABDB.png
460,788,AB16839,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16839/AB16839@1.jpg,BA6637,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6637/BA6637@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6637/BA6637@CB-T4-46C995F8E3E4BEABF5A9.png
461,789,AB16839,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16839/AB16839@1.jpg,BA6639,褲子,率性休閒,都會輕熟,https://image.obdesign.com.tw/catalog/products/BA6639/BA6639@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6639/BA6639@CB-T4-2A6388AB8B14B6EA42F6.png
462,1951,AB16851,上衣,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB16851/AB16851@1.jpg,ZC2304,未設定,都會輕熟,大氣優雅,https://image.obdesign.com.tw/catalog/products/ZC2304/ZC2304@1.jpg,
463,797,AB16862,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB16862/AB16862@1.jpg,BA6643,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6643/BA6643@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6643/BA6643@CB-T4-AA14F9FE55F40EE893B5.png
464,805,AB16891,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB16891/AB16891@1.jpg,BA6632,褲子,簡約質感,慵懶度假,https://image.obdesign.com.tw/catalog/products/BA6632/BA6632@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6632/BA6632@CB-T4-EBB1732FC934C31B0998.png
465,808,AB16901,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16901/AB16901@1.jpg,KG1271,褲子,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/KG1271/KG1271@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1271/KG1271@CB-T4-0F8F3290AD547E681317.png
466,2387,AB16901,上衣,清新甜美,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16901/AB16901@1.jpg,EA3317,外套,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@CB-T4-28C46436E624021BD7F9.png
467,4146,DA9141,未設定,溫柔浪漫,慵懶度假,https://image.obdesign.com.tw/catalog/products/DA9141/DA9141@1.jpg,EA3317,外套,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@CB-T4-28C46436E624021BD7F9.png
468,4147,DA9141,未設定,溫柔浪漫,慵懶度假,https://image.obdesign.com.tw/catalog/products/DA9141/DA9141@1.jpg,EA3317,外套,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@CB-T4-28C46436E624021BD7F9.png
469,5012,KG1271,褲子,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/KG1271/KG1271@1.jpg,EA3317,外套,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3317/EA3317@CB-T4-28C46436E624021BD7F9.png
470,1959,AB16923,上衣,率性休閒,慵懶度假,https://image.obdesign.com.tw/catalog/products/AB16923/AB16923@1.jpg,DA9328,未設定,率性休閒,,https://image.obdesign.com.tw/catalog/products/DA9328/DA9328@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9328/DA9328@CB-T4-A64F418DFA742479013B.png
471,1961,AB16935,上衣,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16935/AB16935@1.jpg,ZC2553,未設定,慵懶度假,大氣優雅,https://image.obdesign.com.tw/catalog/products/ZC2553/ZC2553@1.jpg,
472,1377,AB16957,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB16957/AB16957@1.jpg,CA1868,裙子,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@CB-T4-88393D81A884904BC30C.png
473,1376,AB16953,上衣,都會輕熟,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB16953/AB16953@1.jpg,CA1868,裙子,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@CB-T4-88393D81A884904BC30C.png
474,1386,AB17082,上衣,簡約質感,都會輕熟,https://image.obdesign.com.tw/catalog/products/AB17082/AB17082@1.jpg,CA1868,裙子,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@CB-T4-88393D81A884904BC30C.png
475,1388,AB17109,上衣,都會輕熟,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB17109/AB17109@1.jpg,CA1868,裙子,溫柔浪漫,大氣優雅,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@CB-T4-88393D81A884904BC30C.png
476,830,AB16992,上衣,清新甜美,,https://image.obdesign.com.tw/catalog/products/AB16992/AB16992@1.jpg,BA6139,褲子,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/BA6139/BA6139@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6139/BA6139@CB-T4-208061ADDB34E6EB15A5.png
477,837,AB17028,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17028/AB17028@1.jpg,BA6618,褲子,清新甜美,,https://image.obdesign.com.tw/catalog/products/BA6618/BA6618@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6618/BA6618@CB-T4-9ADF51A2617496AB9252.png
478,838,AB17030,上衣,率性休閒,性感迷人,https://image.obdesign.com.tw/catalog/products/AB17030/AB17030@1.jpg,BA6718,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6718/BA6718@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6718/BA6718@CB-T4-7A5CCCED7204CEDBD8B3.png
479,839,AB17030,上衣,率性休閒,性感迷人,https://image.obdesign.com.tw/catalog/products/AB17030/AB17030@1.jpg,BA6726,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6726/BA6726@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6726/BA6726@CB-T4-77441A0798D48259342E.png
480,840,AB17037,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17037/AB17037@1.jpg,BA6670,褲子,簡約質感,清新甜美,https://image.obdesign.com.tw/catalog/products/BA6670/BA6670@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6670/BA6670@CB-T4-B6C871B618B4E85996EA.png
481,2554,AB17063,上衣,率性休閒,,https://image.obdesign.com.tw/catalog/products/AB17063/AB17063@1.jpg,AB17018,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17018/AB17018@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17018/AB17018@CB-T4-8F92251E2A8409CB1C9C.png
482,2560,AB17225,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17225/AB17225@1.jpg,AB17018,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17018/AB17018@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17018/AB17018@CB-T4-8F92251E2A8409CB1C9C.png
483,847,AB17064,上衣,清新甜美,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/AB17064/AB17064@1.jpg,BA6671,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA6671/BA6671@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6671/BA6671@CB-T4-7517E8F3A8848A9A810E.png
484,3132,FA2547,未設定,清新甜美,,https://image.obdesign.com.tw/catalog/products/FA2547/FA2547@1.jpg,BA6671,褲子,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/BA6671/BA6671@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6671/BA6671@CB-T4-7517E8F3A8848A9A810E.png
485,848,AB17067,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17067/AB17067@1.jpg,BA6716,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6716/BA6716@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6716/BA6716@CB-T4-E7C41052A114913908D5.png
486,853,AB17085,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17085/AB17085@1.jpg,BA6606,褲子,率性休閒,,https://image.obdesign.com.tw/catalog/products/BA6606/BA6606@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6606/BA6606@CB-T4-9D542C4B8914A259DD2A.png
487,863,AB17117,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB17117/AB17117@1.jpg,BA6704,褲子,率性休閒,簡約質感,https://image.obdesign.com.tw/catalog/products/BA6704/BA6704@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6704/BA6704@CB-T4-790B027740241EE87B64.png
488,1389,AB17117,上衣,簡約質感,大氣優雅,https://image.obdesign.com.tw/catalog/products/AB17117/AB17117@1.jpg,CA2569,裙子,簡約質感,溫柔浪漫,https://image.obdesign.com.tw/catalog/products/CA2569/CA2569@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2569/CA2569@CB-T4-6D29FC6C56045928D1AA.png
489,1395,AB17188,上衣,率性休閒,清新甜美,https://image.obdesign.com.tw/catalog/products/AB17188/AB17188@1.jpg,CA2555,裙子,溫柔浪漫,慵懶度假,https://image.obdesign.com.tw/catalog/products/CA2555/CA2555@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2555/CA2555@CB-T4-58D1A04C5F34DDF945F6.png
490,880,AB17196,上衣,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/AB17196/AB17196@1.jpg,BA6721,褲子,率性休閒,態度個性,https://image.obdesign.com.tw/catalog/products/BA6721/BA6721@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6721/BA6721@CB-T4-50D68B32AE44781AEEB2.png
