index,款號,款號品類,圖片,搭配款,搭配款品類,搭配款主圖,平拍圖,style1,style2
1181,QA1623,上衣,https://image.obdesign.com.tw/catalog/products/QA1623/QA1623@1.jpg,QA1548,褲子,https://image.obdesign.com.tw/catalog/products/QA1548/QA1548@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1548/QA1548@CB-T4-BF7EBC53C234E72A3821.png,率性休閒,
1182,QA1634,上衣,https://image.obdesign.com.tw/catalog/products/QA1634/QA1634@1.jpg,QA1393,褲子,https://image.obdesign.com.tw/catalog/products/QA1393/QA1393@1.jpg,,清新甜美,
1184,AA9718,上衣,https://image.obdesign.com.tw/catalog/products/AA9718/AA9718@1.jpg,CA2387,裙子,https://image.obdesign.com.tw/catalog/products/CA2387/CA2387@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2387/CA2387@CB-T4-ACD62918A7A497192800.png,率性休閒,態度個性
1188,AB11494,上衣,https://image.obdesign.com.tw/catalog/products/AB11494/AB11494@1.jpg,CA1797,裙子,https://image.obdesign.com.tw/catalog/products/CA1797/CA1797@1.jpg,,簡約質感,大氣優雅
1196,AB12753,上衣,https://image.obdesign.com.tw/catalog/products/AB12753/AB12753@1.jpg,CA1491,裙子,https://image.obdesign.com.tw/catalog/products/CA1491/CA1491@1.jpg,,清新甜美,溫柔浪漫
1197,AB12909,上衣,https://image.obdesign.com.tw/catalog/products/AB12909/AB12909@1.jpg,CA1353,裙子,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1353/CA1353@CB-T4-C66083F9FDD44E785662.png,清新甜美,溫柔浪漫
2207,AB12909,上衣,https://image.obdesign.com.tw/catalog/products/AB12909/AB12909@1.jpg,EA2712,外套,https://image.obdesign.com.tw/catalog/products/EA2712/EA2712@1.jpg,,清新甜美,溫柔浪漫
1207,AB13688,上衣,https://image.obdesign.com.tw/catalog/products/AB13688/AB13688@1.jpg,CA2088,裙子,https://image.obdesign.com.tw/catalog/products/CA2088/CA2088@1.jpg,,清新甜美,溫柔浪漫
2532,AB13688,上衣,https://image.obdesign.com.tw/catalog/products/AB13688/AB13688@1.jpg,AB13720,上衣,https://image.obdesign.com.tw/catalog/products/AB13720/AB13720@1.jpg,,清新甜美,溫柔浪漫
1214,AB14166,上衣,https://image.obdesign.com.tw/catalog/products/AB14166/AB14166@1.jpg,CA2195,裙子,https://image.obdesign.com.tw/catalog/products/CA2195/CA2195@1.jpg,,率性休閒,清新甜美
2226,AB14166,上衣,https://image.obdesign.com.tw/catalog/products/AB14166/AB14166@1.jpg,EA3109,外套,https://image.obdesign.com.tw/catalog/products/EA3109/EA3109@1.jpg,,率性休閒,清新甜美
1254,AB14793,上衣,https://image.obdesign.com.tw/catalog/products/AB14793/AB14793@1.jpg,CA2290,裙子,https://image.obdesign.com.tw/catalog/products/CA2290/CA2290@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2290/CA2290@CB-T4-095E46705DA4F2EA4A62.png,清新甜美,溫柔浪漫
1272,AB15002,上衣,https://image.obdesign.com.tw/catalog/products/AB15002/AB15002@1.jpg,CA2306,裙子,https://image.obdesign.com.tw/catalog/products/CA2306/CA2306@1.jpg,,溫柔浪漫,慵懶度假
1284,AB15294,上衣,https://image.obdesign.com.tw/catalog/products/AB15294/AB15294@1.jpg,CA2294,裙子,https://image.obdesign.com.tw/catalog/products/CA2294/CA2294@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2294/CA2294@CB-T4-AB378CCAA594C9F9174B.png,簡約質感,慵懶度假
1288,AB15484,上衣,https://image.obdesign.com.tw/catalog/products/AB15484/AB15484@1.jpg,CA2488,裙子,https://image.obdesign.com.tw/catalog/products/CA2488/CA2488@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2488/CA2488@CB-T4-E460EAFCF3F4D6F948B4.png,率性休閒,態度個性
1294,AB15758,上衣,https://image.obdesign.com.tw/catalog/products/AB15758/AB15758@1.jpg,CA1040,裙子,https://image.obdesign.com.tw/catalog/products/CA1040/CA1040@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1040/CA1040@CB-T4-3945256F4804B31A9898.png,率性休閒,態度個性
1317,AB16021,上衣,https://image.obdesign.com.tw/catalog/products/AB16021/AB16021@1.jpg,CA1448,裙子,https://image.obdesign.com.tw/catalog/products/CA1448/CA1448@1.jpg,,率性休閒,簡約質感
1323,AB16155,上衣,https://image.obdesign.com.tw/catalog/products/AB16155/AB16155@1.jpg,CA2388,裙子,https://image.obdesign.com.tw/catalog/products/CA2388/CA2388@1.jpg,,率性休閒,
1324,AB16157,上衣,https://image.obdesign.com.tw/catalog/products/AB16157/AB16157@1.jpg,CA2202,裙子,https://image.obdesign.com.tw/catalog/products/CA2202/CA2202@1.jpg,,溫柔浪漫,大氣優雅
1874,AB16157,上衣,https://image.obdesign.com.tw/catalog/products/AB16157/AB16157@1.jpg,ZC2463,未設定,https://image.obdesign.com.tw/catalog/products/ZC2463/ZC2463@1.jpg,,溫柔浪漫,大氣優雅
1336,AB16325,上衣,https://image.obdesign.com.tw/catalog/products/AB16325/AB16325@1.jpg,CA1860,裙子,https://image.obdesign.com.tw/catalog/products/CA1860/CA1860@1.jpg,,清新甜美,溫柔浪漫
2321,AB16325,上衣,https://image.obdesign.com.tw/catalog/products/AB16325/AB16325@1.jpg,EA3212,外套,https://image.obdesign.com.tw/catalog/products/EA3212/EA3212@1.jpg,,清新甜美,溫柔浪漫
1343,AB16400,上衣,https://image.obdesign.com.tw/catalog/products/AB16400/AB16400@1.jpg,CA2459,裙子,https://image.obdesign.com.tw/catalog/products/CA2459/CA2459@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2459/CA2459@CB-T4-57E990B640E4E468DAED.png,清新甜美,溫柔浪漫
1911,AB16400,上衣,https://image.obdesign.com.tw/catalog/products/AB16400/AB16400@1.jpg,BA4598,未設定,https://image.obdesign.com.tw/catalog/products/BA4598/BA4598@1.jpg,,清新甜美,溫柔浪漫
1349,AB16432,上衣,https://image.obdesign.com.tw/catalog/products/AB16432/AB16432@1.jpg,CA2449,裙子,https://image.obdesign.com.tw/catalog/products/CA2449/CA2449@1.jpg,,清新甜美,溫柔浪漫
1369,AB16797,上衣,https://image.obdesign.com.tw/catalog/products/AB16797/AB16797@1.jpg,CA2527,裙子,https://image.obdesign.com.tw/catalog/products/CA2527/CA2527@1.jpg,,簡約質感,溫柔浪漫
1370,AB16810,上衣,https://image.obdesign.com.tw/catalog/products/AB16810/AB16810@1.jpg,CA1250,裙子,https://image.obdesign.com.tw/catalog/products/CA1250/CA1250@1.jpg,,簡約質感,清新甜美
1371,AB16816,上衣,https://image.obdesign.com.tw/catalog/products/AB16816/AB16816@1.jpg,CA2545,裙子,https://image.obdesign.com.tw/catalog/products/CA2545/CA2545@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2545/CA2545@CB-T4-BDE6D37ADCC4ADE97FCA.png,清新甜美,溫柔浪漫
2376,AB16816,上衣,https://image.obdesign.com.tw/catalog/products/AB16816/AB16816@1.jpg,EA3170,外套,https://image.obdesign.com.tw/catalog/products/EA3170/EA3170@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3170/EA3170@CB-T4-CE460425EC84E91B38C1.png,清新甜美,溫柔浪漫
1372,AB16831,上衣,https://image.obdesign.com.tw/catalog/products/AB16831/AB16831@1.jpg,CA2553,裙子,https://image.obdesign.com.tw/catalog/products/CA2553/CA2553@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2553/CA2553@CB-T4-1DA67E0589C48689269E.png,溫柔浪漫,慵懶度假
2378,AB16831,上衣,https://image.obdesign.com.tw/catalog/products/AB16831/AB16831@1.jpg,EA3303,外套,https://image.obdesign.com.tw/catalog/products/EA3303/EA3303@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3303/EA3303@CB-T4-18A677C382B4EC796947.png,溫柔浪漫,慵懶度假
1376,AB16953,上衣,https://image.obdesign.com.tw/catalog/products/AB16953/AB16953@1.jpg,CA1868,裙子,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@CB-T4-88393D81A884904BC30C.png,都會輕熟,大氣優雅
1380,AB16987,上衣,https://image.obdesign.com.tw/catalog/products/AB16987/AB16987@1.jpg,CA1250,裙子,https://image.obdesign.com.tw/catalog/products/CA1250/CA1250@1.jpg,,溫柔浪漫,大氣優雅
1382,AB17010,上衣,https://image.obdesign.com.tw/catalog/products/AB17010/AB17010@1.jpg,CA2586,裙子,https://image.obdesign.com.tw/catalog/products/CA2586/CA2586@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2586/CA2586@CB-T4-B70A6B1F90441ADA84C2.png,都會輕熟,大氣優雅
1383,AB17041,上衣,https://image.obdesign.com.tw/catalog/products/AB17041/AB17041@1.jpg,CA1250,裙子,https://image.obdesign.com.tw/catalog/products/CA1250/CA1250@1.jpg,,清新甜美,溫柔浪漫
1384,AB17041,上衣,https://image.obdesign.com.tw/catalog/products/AB17041/AB17041@1.jpg,CA2576,裙子,https://image.obdesign.com.tw/catalog/products/CA2576/CA2576@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2576/CA2576@CB-T4-BBC84E2C65C401386A1A.png,清新甜美,溫柔浪漫
1385,AB17065,上衣,https://image.obdesign.com.tw/catalog/products/AB17065/AB17065@1.jpg,CA2388,裙子,https://image.obdesign.com.tw/catalog/products/CA2388/CA2388@1.jpg,,率性休閒,簡約質感
1386,AB17082,上衣,https://image.obdesign.com.tw/catalog/products/AB17082/AB17082@1.jpg,CA1868,裙子,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@CB-T4-88393D81A884904BC30C.png,簡約質感,都會輕熟
1387,AB17106,上衣,https://image.obdesign.com.tw/catalog/products/AB17106/AB17106@1.jpg,CA726,裙子,https://image.obdesign.com.tw/catalog/products/CA726/CA726@1.jpg,https://image.obdesign.com.tw/catalog/products/CA726/CA726@CB-T4-304ADBDBB524004B164E.png,率性休閒,態度個性
1388,AB17109,上衣,https://image.obdesign.com.tw/catalog/products/AB17109/AB17109@1.jpg,CA1868,裙子,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@1.jpg,https://image.obdesign.com.tw/catalog/products/CA1868/CA1868@CB-T4-88393D81A884904BC30C.png,都會輕熟,大氣優雅
1390,AB17131,上衣,https://image.obdesign.com.tw/catalog/products/AB17131/AB17131@1.jpg,CA2571,裙子,https://image.obdesign.com.tw/catalog/products/CA2571/CA2571@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2571/CA2571@CB-T4-E7F7A9DB7E44A5E8296F.png,清新甜美,溫柔浪漫
1392,AB17154,上衣,https://image.obdesign.com.tw/catalog/products/AB17154/AB17154@1.jpg,CA2294,裙子,https://image.obdesign.com.tw/catalog/products/CA2294/CA2294@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2294/CA2294@CB-T4-AB378CCAA594C9F9174B.png,率性休閒,都會輕熟
1397,AB17205,上衣,https://image.obdesign.com.tw/catalog/products/AB17205/AB17205@1.jpg,CA2294,裙子,https://image.obdesign.com.tw/catalog/products/CA2294/CA2294@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2294/CA2294@CB-T4-AB378CCAA594C9F9174B.png,率性休閒,都會輕熟
1398,AB17283,上衣,https://image.obdesign.com.tw/catalog/products/AB17283/AB17283@1.jpg,CA2274,裙子,https://image.obdesign.com.tw/catalog/products/CA2274/CA2274@1.jpg,,簡約質感,都會輕熟
1399,AB17309,上衣,https://image.obdesign.com.tw/catalog/products/AB17309/AB17309@1.jpg,CA2598,裙子,https://image.obdesign.com.tw/catalog/products/CA2598/CA2598@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2598/CA2598@CB-T4-ABEA0079F764DE59D082.png,簡約質感,溫柔浪漫
1401,AB17470,上衣,https://image.obdesign.com.tw/catalog/products/AB17470/AB17470@1.jpg,CA2623,裙子,https://image.obdesign.com.tw/catalog/products/CA2623/CA2623@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2623/CA2623@CB-T4-3B1CFFE3A3D42CFAD715.png,簡約質感,大氣優雅
1410,FA1775,上衣,https://image.obdesign.com.tw/catalog/products/FA1775/FA1775@1.jpg,CA764,裙子,https://image.obdesign.com.tw/catalog/products/CA764/CA764@1.jpg,,溫柔浪漫,大氣優雅
1425,KB1433,上衣,https://image.obdesign.com.tw/catalog/products/KB1433/KB1433@1.jpg,KB1434,裙子,https://image.obdesign.com.tw/catalog/products/KB1434/KB1434@1.jpg,https://image.obdesign.com.tw/catalog/products/KB1434/KB1434@CB-T4-B73D67E7977430989FE7.png,率性休閒,清新甜美
1436,KL1333,上衣,https://image.obdesign.com.tw/catalog/products/KL1333/KL1333@1.jpg,CA2478,裙子,https://image.obdesign.com.tw/catalog/products/CA2478/CA2478@1.jpg,,率性休閒,態度個性
1440,QA1553,上衣,https://image.obdesign.com.tw/catalog/products/QA1553/QA1553@1.jpg,QA1590,裙子,https://image.obdesign.com.tw/catalog/products/QA1590/QA1590@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1590/QA1590@CB-T4-412CD7AAA7B4421A69C2.png,清新甜美,
1441,QA1616,上衣,https://image.obdesign.com.tw/catalog/products/QA1616/QA1616@1.jpg,QA1311,裙子,https://image.obdesign.com.tw/catalog/products/QA1311/QA1311@1.jpg,,率性休閒,
1442,QA1621,上衣,https://image.obdesign.com.tw/catalog/products/QA1621/QA1621@1.jpg,QA1557,裙子,https://image.obdesign.com.tw/catalog/products/QA1557/QA1557@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1557/QA1557@CB-T4-FB26632CABD4666ABB2A.png,率性休閒,
1444,AA4231,上衣,https://image.obdesign.com.tw/catalog/products/AA4231/AA4231@1.jpg,BA2755,未設定,https://image.obdesign.com.tw/catalog/products/BA2755/BA2755@1.jpg,,清新甜美,溫柔浪漫
1445,AA4231,上衣,https://image.obdesign.com.tw/catalog/products/AA4231/AA4231@1.jpg,BA3016,未設定,https://image.obdesign.com.tw/catalog/products/BA3016/BA3016@1.jpg,,清新甜美,溫柔浪漫
1446,AA7152,上衣,https://image.obdesign.com.tw/catalog/products/AA7152/AA7152@1.jpg,ZC0150,未設定,https://image.obdesign.com.tw/catalog/products/ZC0150/ZC0150@1.jpg,,率性休閒,態度個性
1471,AB10404,上衣,https://image.obdesign.com.tw/catalog/products/AB10404/AB10404@1.jpg,BA5113,未設定,https://image.obdesign.com.tw/catalog/products/BA5113/BA5113@1.jpg,,率性休閒,清新甜美
1472,AB10404,上衣,https://image.obdesign.com.tw/catalog/products/AB10404/AB10404@1.jpg,CA1605,未設定,https://image.obdesign.com.tw/catalog/products/CA1605/CA1605@1.jpg,,率性休閒,清新甜美
1482,AB11018,上衣,https://image.obdesign.com.tw/catalog/products/AB11018/AB11018@1.jpg,BA4795,未設定,https://image.obdesign.com.tw/catalog/products/BA4795/BA4795@1.jpg,,清新甜美,慵懶度假
1507,AB12038,上衣,https://image.obdesign.com.tw/catalog/products/AB12038/AB12038@1.jpg,FA1967,未設定,https://image.obdesign.com.tw/catalog/products/FA1967/FA1967@1.jpg,,清新甜美,溫柔浪漫
1554,AB13222,上衣,https://image.obdesign.com.tw/catalog/products/AB13222/AB13222@1.jpg,BA5088,未設定,https://image.obdesign.com.tw/catalog/products/BA5088/BA5088@1.jpg,,率性休閒,慵懶度假
1611,AB13989,上衣,https://image.obdesign.com.tw/catalog/products/AB13989/AB13989@1.jpg,BA2258,未設定,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,,清新甜美,溫柔浪漫
1703,AB14914,上衣,https://image.obdesign.com.tw/catalog/products/AB14914/AB14914@1.jpg,BA5955,未設定,https://image.obdesign.com.tw/catalog/products/BA5955/BA5955@1.jpg,,清新甜美,溫柔浪漫
1717,AB1523,上衣,https://image.obdesign.com.tw/catalog/products/AB1523/AB1523@1.jpg,BA2832,未設定,https://image.obdesign.com.tw/catalog/products/BA2832/BA2832@1.jpg,,率性休閒,大氣優雅
1796,AB15750,上衣,https://image.obdesign.com.tw/catalog/products/AB15750/AB15750@1.jpg,CA2229,未設定,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,,簡約質感,都會輕熟
1797,AB15750,上衣,https://image.obdesign.com.tw/catalog/products/AB15750/AB15750@1.jpg,ZC2269,未設定,https://image.obdesign.com.tw/catalog/products/ZC2269/ZC2269@1.jpg,,簡約質感,都會輕熟
1806,AB15791,上衣,https://image.obdesign.com.tw/catalog/products/AB15791/AB15791@1.jpg,ZC2226,未設定,https://image.obdesign.com.tw/catalog/products/ZC2226/ZC2226@1.jpg,,簡約質感,都會輕熟
1807,AB15791,上衣,https://image.obdesign.com.tw/catalog/products/AB15791/AB15791@1.jpg,ZC2279,未設定,https://image.obdesign.com.tw/catalog/products/ZC2279/ZC2279@1.jpg,,簡約質感,都會輕熟
1817,AB15863,上衣,https://image.obdesign.com.tw/catalog/products/AB15863/AB15863@1.jpg,BA5998,未設定,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,,簡約質感,大氣優雅
1821,AB15878,上衣,https://image.obdesign.com.tw/catalog/products/AB15878/AB15878@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,,溫柔浪漫,
1823,AB15884,上衣,https://image.obdesign.com.tw/catalog/products/AB15884/AB15884@1.jpg,CA2229,未設定,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,,清新甜美,溫柔浪漫
1829,AB15905,上衣,https://image.obdesign.com.tw/catalog/products/AB15905/AB15905@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,,清新甜美,
2273,AB15905,上衣,https://image.obdesign.com.tw/catalog/products/AB15905/AB15905@1.jpg,EA3112,外套,https://image.obdesign.com.tw/catalog/products/EA3112/EA3112@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3112/EA3112@CB-T4-18F59FC346B4F2391E59.png,清新甜美,
1844,AB15987,上衣,https://image.obdesign.com.tw/catalog/products/AB15987/AB15987@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,,溫柔浪漫,大氣優雅
2279,AB15987,上衣,https://image.obdesign.com.tw/catalog/products/AB15987/AB15987@1.jpg,EA3213,外套,https://image.obdesign.com.tw/catalog/products/EA3213/EA3213@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3213/EA3213@CB-T4-A25C7D0914F4555B86DE.png,溫柔浪漫,大氣優雅
1848,AB16015,上衣,https://image.obdesign.com.tw/catalog/products/AB16015/AB16015@1.jpg,BA5244,未設定,https://image.obdesign.com.tw/catalog/products/BA5244/BA5244@1.jpg,,都會輕熟,大氣優雅
2281,AB16015,上衣,https://image.obdesign.com.tw/catalog/products/AB16015/AB16015@1.jpg,EA3239,外套,https://image.obdesign.com.tw/catalog/products/EA3239/EA3239@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3239/EA3239@CB-T4-EFBD80072B54EBEADB52.png,都會輕熟,大氣優雅
1849,AB16025,上衣,https://image.obdesign.com.tw/catalog/products/AB16025/AB16025@1.jpg,ZC2408,未設定,https://image.obdesign.com.tw/catalog/products/ZC2408/ZC2408@1.jpg,,簡約質感,大氣優雅
2282,AB16025,上衣,https://image.obdesign.com.tw/catalog/products/AB16025/AB16025@1.jpg,EA3126,外套,https://image.obdesign.com.tw/catalog/products/EA3126/EA3126@1.jpg,,簡約質感,大氣優雅
1864,AB16124,上衣,https://image.obdesign.com.tw/catalog/products/AB16124/AB16124@1.jpg,BA5998,未設定,https://image.obdesign.com.tw/catalog/products/BA5998/BA5998@1.jpg,,簡約質感,溫柔浪漫
1865,AB16125,上衣,https://image.obdesign.com.tw/catalog/products/AB16125/AB16125@1.jpg,EA2505,未設定,https://image.obdesign.com.tw/catalog/products/EA2505/EA2505@1.jpg,,清新甜美,溫柔浪漫
1873,AB16154,上衣,https://image.obdesign.com.tw/catalog/products/AB16154/AB16154@1.jpg,BA3959,未設定,https://image.obdesign.com.tw/catalog/products/BA3959/BA3959@1.jpg,,簡約質感,溫柔浪漫
1875,AB16177,上衣,https://image.obdesign.com.tw/catalog/products/AB16177/AB16177@1.jpg,FA2247,未設定,https://image.obdesign.com.tw/catalog/products/FA2247/FA2247@1.jpg,,率性休閒,清新甜美
2302,AB16177,上衣,https://image.obdesign.com.tw/catalog/products/AB16177/AB16177@1.jpg,EA2759,外套,https://image.obdesign.com.tw/catalog/products/EA2759/EA2759@1.jpg,https://image.obdesign.com.tw/catalog/products/EA2759/EA2759@CB-T4-BD7FE1B99AE490196554.png,率性休閒,清新甜美
1880,AB16221,上衣,https://image.obdesign.com.tw/catalog/products/AB16221/AB16221@1.jpg,BA4803,未設定,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,,率性休閒,大氣優雅
1889,AB16267,上衣,https://image.obdesign.com.tw/catalog/products/AB16267/AB16267@1.jpg,EA2735,未設定,https://image.obdesign.com.tw/catalog/products/EA2735/EA2735@1.jpg,,清新甜美,溫柔浪漫
1891,AB16273,上衣,https://image.obdesign.com.tw/catalog/products/AB16273/AB16273@1.jpg,BA2258,未設定,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,,清新甜美,慵懶度假
2317,AB16273,上衣,https://image.obdesign.com.tw/catalog/products/AB16273/AB16273@1.jpg,EA2468,外套,https://image.obdesign.com.tw/catalog/products/EA2468/EA2468@1.jpg,,清新甜美,慵懶度假
1892,AB16278,上衣,https://image.obdesign.com.tw/catalog/products/AB16278/AB16278@1.jpg,FA2247,未設定,https://image.obdesign.com.tw/catalog/products/FA2247/FA2247@1.jpg,,清新甜美,溫柔浪漫
1895,AB16318,上衣,https://image.obdesign.com.tw/catalog/products/AB16318/AB16318@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,,清新甜美,溫柔浪漫
1916,AB16443,上衣,https://image.obdesign.com.tw/catalog/products/AB16443/AB16443@1.jpg,ZB1446,未設定,https://image.obdesign.com.tw/catalog/products/ZB1446/ZB1446@1.jpg,,清新甜美,溫柔浪漫
1917,AB16443,上衣,https://image.obdesign.com.tw/catalog/products/AB16443/AB16443@1.jpg,ZC2466,未設定,https://image.obdesign.com.tw/catalog/products/ZC2466/ZC2466@1.jpg,,清新甜美,溫柔浪漫
1919,AB16457,上衣,https://image.obdesign.com.tw/catalog/products/AB16457/AB16457@1.jpg,CA249,未設定,https://image.obdesign.com.tw/catalog/products/CA249/CA249@1.jpg,,清新甜美,溫柔浪漫
1934,AB16718,上衣,https://image.obdesign.com.tw/catalog/products/AB16718/AB16718@1.jpg,EA3017,未設定,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,,清新甜美,溫柔浪漫
1938,AB16785,上衣,https://image.obdesign.com.tw/catalog/products/AB16785/AB16785@1.jpg,FA1970,未設定,https://image.obdesign.com.tw/catalog/products/FA1970/FA1970@1.jpg,,清新甜美,溫柔浪漫
1940,AB16793,上衣,https://image.obdesign.com.tw/catalog/products/AB16793/AB16793@1.jpg,FA2219,未設定,https://image.obdesign.com.tw/catalog/products/FA2219/FA2219@1.jpg,,簡約質感,溫柔浪漫
1942,AB16806,上衣,https://image.obdesign.com.tw/catalog/products/AB16806/AB16806@1.jpg,YA372,未設定,https://image.obdesign.com.tw/catalog/products/YA372/YA372@1.jpg,,率性休閒,簡約質感
1943,AB16806,上衣,https://image.obdesign.com.tw/catalog/products/AB16806/AB16806@1.jpg,ZC2540,未設定,https://image.obdesign.com.tw/catalog/products/ZC2540/ZC2540@1.jpg,,率性休閒,簡約質感
1944,AB16809,上衣,https://image.obdesign.com.tw/catalog/products/AB16809/AB16809@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,,溫柔浪漫,大氣優雅
1945,AB16812,上衣,https://image.obdesign.com.tw/catalog/products/AB16812/AB16812@1.jpg,ZB1575,未設定,https://image.obdesign.com.tw/catalog/products/ZB1575/ZB1575@1.jpg,,簡約質感,都會輕熟
1946,AB16825,上衣,https://image.obdesign.com.tw/catalog/products/AB16825/AB16825@1.jpg,FA2407,未設定,https://image.obdesign.com.tw/catalog/products/FA2407/FA2407@1.jpg,,清新甜美,溫柔浪漫
1947,AB16827,上衣,https://image.obdesign.com.tw/catalog/products/AB16827/AB16827@1.jpg,ZC2481,未設定,https://image.obdesign.com.tw/catalog/products/ZC2481/ZC2481@1.jpg,,都會輕熟,大氣優雅
1948,AB16827,上衣,https://image.obdesign.com.tw/catalog/products/AB16827/AB16827@1.jpg,ZC2540,未設定,https://image.obdesign.com.tw/catalog/products/ZC2540/ZC2540@1.jpg,,都會輕熟,大氣優雅
1950,AB16848,上衣,https://image.obdesign.com.tw/catalog/products/AB16848/AB16848@1.jpg,EA3017,未設定,https://image.obdesign.com.tw/catalog/products/EA3017/EA3017@1.jpg,,清新甜美,
1952,AB16852,上衣,https://image.obdesign.com.tw/catalog/products/AB16852/AB16852@1.jpg,EA2551,未設定,https://image.obdesign.com.tw/catalog/products/EA2551/EA2551@1.jpg,,溫柔浪漫,大氣優雅
1953,AB16868,上衣,https://image.obdesign.com.tw/catalog/products/AB16868/AB16868@1.jpg,BA3327,未設定,https://image.obdesign.com.tw/catalog/products/BA3327/BA3327@1.jpg,,率性休閒,態度個性
1954,AB16871,上衣,https://image.obdesign.com.tw/catalog/products/AB16871/AB16871@1.jpg,CA2229,未設定,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,,簡約質感,大氣優雅
1955,AB16874,上衣,https://image.obdesign.com.tw/catalog/products/AB16874/AB16874@1.jpg,FA3141,未設定,https://image.obdesign.com.tw/catalog/products/FA3141/FA3141@1.jpg,,率性休閒,清新甜美
2385,AB16874,上衣,https://image.obdesign.com.tw/catalog/products/AB16874/AB16874@1.jpg,EA2952,外套,https://image.obdesign.com.tw/catalog/products/EA2952/EA2952@1.jpg,https://image.obdesign.com.tw/catalog/products/EA2952/EA2952@CB-T4-1372B2BFEB6420BBC932.png,率性休閒,清新甜美
1957,AB16896,上衣,https://image.obdesign.com.tw/catalog/products/AB16896/AB16896@1.jpg,VC0161,未設定,https://image.obdesign.com.tw/catalog/products/VC0161/VC0161@1.jpg,https://image.obdesign.com.tw/catalog/products/VC0161/VC0161@CB-T4-42C19A070204455B4923.png,率性休閒,簡約質感
1963,AB16958,上衣,https://image.obdesign.com.tw/catalog/products/AB16958/AB16958@1.jpg,CA2229,未設定,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,,清新甜美,溫柔浪漫
1965,AB17004,上衣,https://image.obdesign.com.tw/catalog/products/AB17004/AB17004@1.jpg,FA2226,未設定,https://image.obdesign.com.tw/catalog/products/FA2226/FA2226@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2226/FA2226@CB-T4-8001CAB459B44CC862F9.png,率性休閒,清新甜美
1966,AB17023,上衣,https://image.obdesign.com.tw/catalog/products/AB17023/AB17023@1.jpg,CA2229,未設定,https://image.obdesign.com.tw/catalog/products/CA2229/CA2229@1.jpg,,清新甜美,溫柔浪漫
1967,AB17034,上衣,https://image.obdesign.com.tw/catalog/products/AB17034/AB17034@1.jpg,GA3304,未設定,https://image.obdesign.com.tw/catalog/products/GA3304/GA3304@1.jpg,,率性休閒,
1970,AB17120,上衣,https://image.obdesign.com.tw/catalog/products/AB17120/AB17120@1.jpg,CA1450,未設定,https://image.obdesign.com.tw/catalog/products/CA1450/CA1450@1.jpg,,清新甜美,溫柔浪漫
